id_lineups,Lineup,Plus/Minus,Minutes,Possessions Equipe,Points Equipe,Field goals attempted Equipe,Field goals made Equipe,2-pt field goals attempted Equipe,2-pt field goals made Equipe,"2-pt field goals, % Equipe","centile_2-pt field goals, % Equipe",3-pt field goals attempted Equipe,3-pt field goals made Equipe,"3-pt field goals, % Equipe","centile_3-pt field goals, % Equipe",Free throws attempted Equipe,Free throws made Equipe,"Free throws, % Equipe","centile_Free throws, % Equipe",Rebounds Equipe,Offensive rebounds Equipe,Defensive rebounds Equipe,Assists Equipe,Steals Equipe,Turnovers Equipe,Fouls Equipe,Possessions Opposant,Points Opposant,Field goals attempted Opposant,Field goals made Opposant,2-pt field goals attempted Opposant,2-pt field goals made Opposant,"2-pt field goals, % Opposant","centile_2-pt field goals, % Opposant",3-pt field goals attempted Opposant,3-pt field goals made Opposant,"3-pt field goals, % Opposant","centile_3-pt field goals, % Opposant",Free throws attempted Opposant,Free throws made Opposant,"Free throws, % Opposant","centile_Free throws, % Opposant",Rebounds Opposant,Offensive rebounds Opposant,Defensive rebounds Opposant,Assists Opposant,Steals Opposant,Turnovers Opposant,Fouls Opposant,Equipe,Championnat,Player_1_name,Player_2_name,Player_3_name,Player_4_name,Player_5_name,Player_1_id,Player_2_id,Player_3_id,Player_4_id,Player_5_id,Secondes,centile_Secondes,Rentabilite_possessions_equipe,centile_Rentabilite_possessions_equipe,Rentabilite_possessions_opp,centile_Rentabilite_possessions_opp,Differentiel_rentabilite_possessions,centile_Differentiel_rentabilite_possessions,Rentabilite_temps_equipe,centile_Rentabilite_temps_equipe,Rentabilite_temps_opp,centile_Rentabilite_temps_opp,Differentiel_rentabilite_temps,centile_Differentiel_rentabilite_temps,True_Shooting_equipe_%,centile_True_Shooting_equipe_%,True_Shooting_opp_%,centile_True_Shooting_opp_%,Differentiel_True_Shooting_%,centile_Differentiel_True_Shooting_%,Pts_Tirs_Tentes_equipe,centile_Pts_Tirs_Tentes_equipe,Pts_Tirs_Tentes_opp,centile_Pts_Tirs_Tentes_opp,Differentiel_Pts_Tirs_Tentes,centile_Differentiel_Pts_Tirs_Tentes,Color
BG-5JBG-12FBG-97CBG-45CBG-19B,"5 G. Watson Jr, 12 V. Fofana, 97 V. Chery, 45 T. Cornely, 19 C. Babb",5,12:36,29,35,18,12,8,6,75.0,91,10,6,60.0,92,8,5,62.5,26,3,1,2,11,4,3,9,34,30,15,7,10,5,50.0,42,5,2,40.0,68,16,14,87.5,70,11,4,7,3,4,7,7,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,12 V. Fofana,97 V. Chery,45 T. Cornely,19 C. Babb,BG-5J,BG-12F,BG-97C,BG-45C,BG-19B,756.0,34,120.6896551724138,96,88.23529411764706,40,32.454361054766736,84,92.06349206349206,32,107.93650793650794,10,-15.873015873015873,13,81.31970260223048,97,68.05807622504537,86,13.26162637718511,74,162.63940520446096,97,136.11615245009074,13,26.52325275437022,74,blue
BG-5JBG-13ABG-97CBG-45CBG-19B,"5 G. Watson Jr, 13 T. Agee, 97 V. Chery, 45 T. Cornely, 19 C. Babb",1,12:19,28,32,18,11,14,9,64.3,72,4,2,50.0,79,10,8,80.0,57,8,0,8,1,2,4,7,34,31,23,11,13,7,53.8,53,10,4,40.0,68,5,5,100.0,88,10,3,7,7,3,3,9,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,13 T. Agee,97 V. Chery,45 T. Cornely,19 C. Babb,BG-5J,BG-13A,BG-97C,BG-45C,BG-19B,739.0,32,114.28571428571428,88,91.17647058823529,31,23.109243697478988,74,90.93369418132612,25,110.41948579161028,6,-19.485791610284167,9,71.42857142857143,82,61.50793650793651,66,9.920634920634917,65,142.85714285714286,82,123.01587301587303,33,19.841269841269835,65,blue
BG-5JBG-12FBG-97CBG-3CBG-19B,"5 G. Watson Jr, 12 V. Fofana, 97 V. Chery, 3 H. Cattoor, 19 C. Babb",1,11:50,33,20,19,7,11,4,36.4,10,8,3,37.5,52,6,3,50.0,14,11,4,7,3,2,3,5,27,19,16,7,10,5,50.0,42,6,2,33.3,41,4,3,75.0,42,10,2,8,5,2,5,7,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,12 V. Fofana,97 V. Chery,3 H. Cattoor,19 C. Babb,BG-5J,BG-12F,BG-97C,BG-3C,BG-19B,710.0,24,60.60606060606061,10,70.37037037037037,78,-9.764309764309758,31,111.54929577464789,93,91.26760563380282,67,20.281690140845072,92,46.210720887245834,15,53.49099099099098,34,-7.280270103745146,31,92.42144177449167,15,106.98198198198196,65,-14.560540207490291,31,blue
BG-9BBG-12FBG-45CBG-3CBG-77D,"9 G. Bezhanishvili, 12 V. Fofana, 45 T. Cornely, 3 H. Cattoor, 77 R. Domon",-7,10:30,21,14,15,5,10,4,40.0,15,5,1,20.0,16,4,3,75.0,48,8,2,6,2,2,1,8,25,21,16,7,12,6,50.0,42,4,1,25.0,17,6,6,100.0,88,7,2,5,5,0,2,4,BCM Gravelines-Dunkerque,Betclic Elite,9 G. Bezhanishvili,12 V. Fofana,45 T. Cornely,3 H. Cattoor,77 R. Domon,BG-9B,BG-12F,BG-45C,BG-3C,BG-77D,630.0,7,66.66666666666666,15,84.0,47,-17.333333333333343,18,80.0,8,95.23809523809523,54,-15.238095238095227,14,41.76610978520286,8,56.33047210300429,47,-14.564362317801432,15,83.53221957040572,8,112.66094420600858,52,-29.128724635602865,15,blue
BG-9BBG-12FBG-45CBG-77DBG-10B,"9 G. Bezhanishvili, 12 V. Fofana, 45 T. Cornely, 77 R. Domon, 10 E. Boisdur",-7,10:29,34,22,17,8,10,5,50.0,35,7,3,42.9,66,5,3,60.0,24,6,4,2,7,4,8,5,22,29,12,9,6,5,83.3,99,6,4,66.7,98,8,7,87.5,70,4,1,3,8,5,4,6,BCM Gravelines-Dunkerque,Betclic Elite,9 G. Bezhanishvili,12 V. Fofana,45 T. Cornely,77 R. Domon,10 E. Boisdur,BG-9B,BG-12F,BG-45C,BG-77D,BG-10B,629.0,6,64.70588235294117,13,131.8181818181818,0,-67.11229946524064,1,129.72972972972974,100,83.94276629570747,87,45.78696343402227,100,57.29166666666667,45,93.4278350515464,100,-36.136168384879724,1,114.58333333333334,45,186.8556701030928,0,-72.27233676975945,1,blue
BG-9BBG-13ABG-45CBG-3CBG-77D,"9 G. Bezhanishvili, 13 T. Agee, 45 T. Cornely, 3 H. Cattoor, 77 R. Domon",4,10:08,29,35,19,12,12,10,83.3,97,7,2,28.6,32,10,9,90.0,75,9,0,9,6,2,3,5,30,31,21,12,12,7,58.3,66,9,5,55.6,90,7,2,28.6,5,8,2,6,5,1,3,7,BCM Gravelines-Dunkerque,Betclic Elite,9 G. Bezhanishvili,13 T. Agee,45 T. Cornely,3 H. Cattoor,77 R. Domon,BG-9B,BG-13A,BG-45C,BG-3C,BG-77D,608.0,2,120.6896551724138,96,103.33333333333334,8,17.35632183908045,68,114.47368421052632,95,118.42105263157895,1,-3.94736842105263,32,74.78632478632478,90,64.3687707641196,74,10.41755402220518,67,149.57264957264957,90,128.7375415282392,25,20.83510804441036,67,blue
JDB-43SJDB-1MJDB-83JJDB-7EJDB-11H,"43 C. Sengfelder, 1 M. McDuffie, 83 A. Jean Julien, 7 K. Edwards, 11 D. Holston",-1,26:06,64,56,44,20,26,12,46.2,27,18,8,44.4,68,11,8,72.7,43,23,6,17,18,2,7,22,65,57,42,18,26,13,50.0,42,16,5,31.3,30,20,16,80.0,53,21,4,17,12,3,7,14,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,1 M. McDuffie,83 A. Jean Julien,7 K. Edwards,11 D. Holston,JDB-43S,JDB-1M,JDB-83J,JDB-7E,JDB-11H,1566.0,82,87.5,54,87.6923076923077,42,-0.1923076923076934,46,98.08429118773947,63,99.61685823754789,33,-1.5325670498084207,41,57.33005733005733,46,56.10236220472441,46,1.2276951253329216,48,114.66011466011466,46,112.20472440944881,53,2.455390250665843,48,blue
JDB-43SJDB-1MJDB-15HJDB-11HJDB-9K,"43 C. Sengfelder, 1 M. McDuffie, 15 G. Hrovat, 11 D. Holston, 9 I. Kamardine",6,22:16,45,47,29,16,15,10,66.7,78,14,6,42.9,66,11,9,81.8,61,11,1,10,12,5,6,12,57,41,33,17,22,13,59.1,68,11,4,36.4,53,4,3,75.0,42,14,5,9,9,4,8,8,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,1 M. McDuffie,15 G. Hrovat,11 D. Holston,9 I. Kamardine,JDB-43S,JDB-1M,JDB-15H,JDB-11H,JDB-9K,1336.0,78,104.44444444444446,78,71.9298245614035,75,32.51461988304095,86,80.83832335329342,9,102.39520958083833,21,-21.556886227544908,7,69.44444444444444,78,58.975834292289996,58,10.468610152154447,67,138.88888888888889,78,117.95166858457999,41,20.937220304308894,67,blue
JDB-1MJDB-83JJDB-7EJDB-11HJDB-20W,"1 M. McDuffie, 83 A. Jean Julien, 7 K. Edwards, 11 D. Holston, 20 G. Ware",-8,10:47,26,18,17,7,11,4,36.4,10,6,3,50.0,79,1,1,100.0,88,8,1,7,4,2,7,8,31,26,17,9,11,9,81.8,97,6,0,0.0,0,11,8,72.7,34,9,1,8,9,4,5,4,JDA Dijon Basket,Betclic Elite,1 M. McDuffie,83 A. Jean Julien,7 K. Edwards,11 D. Holston,20 G. Ware,JDB-1M,JDB-83J,JDB-7E,JDB-11H,JDB-20W,647.0,13,69.23076923076923,18,83.87096774193549,48,-14.640198511166261,23,96.4451313755796,53,114.99227202472952,3,-18.54714064914991,10,51.60550458715596,29,59.523809523809526,60,-7.918304936653563,29,103.21100917431193,29,119.04761904761905,39,-15.836609873307125,29,blue
JDB-43SJDB-1MJDB-7EJDB-8OJDB-11H,"43 C. Sengfelder, 1 M. McDuffie, 7 K. Edwards, 8 J. Obiesie, 11 D. Holston",-5,10:36,28,20,19,7,11,4,36.4,10,8,3,37.5,52,3,3,100.0,88,7,1,6,4,2,2,3,22,25,17,9,13,7,53.8,53,4,2,50.0,85,6,5,83.3,62,11,2,9,8,1,3,6,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,1 M. McDuffie,7 K. Edwards,8 J. Obiesie,11 D. Holston,JDB-43S,JDB-1M,JDB-7E,JDB-8O,JDB-11H,636.0,10,71.42857142857143,24,113.63636363636364,3,-42.20779220779221,5,105.66037735849056,84,83.0188679245283,89,22.64150943396227,94,49.21259842519685,24,63.645621181262726,72,-14.433022756065874,17,98.4251968503937,24,127.29124236252545,27,-28.86604551213175,17,blue
JDB-43SJDB-1MJDB-83JJDB-7EJDB-9K,"43 C. Sengfelder, 1 M. McDuffie, 83 A. Jean Julien, 7 K. Edwards, 9 I. Kamardine",2,10:30,27,23,17,7,7,5,71.4,87,10,2,20.0,16,7,7,100.0,88,6,1,5,7,1,2,6,29,21,17,8,9,5,55.6,60,8,3,37.5,58,3,2,66.7,25,12,3,9,5,1,3,10,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,1 M. McDuffie,83 A. Jean Julien,7 K. Edwards,9 I. Kamardine,JDB-43S,JDB-1M,JDB-83J,JDB-7E,JDB-9K,630.0,7,85.18518518518519,47,72.41379310344827,74,12.77139208173692,60,102.85714285714286,77,110.47619047619048,6,-7.61904761904762,26,57.27091633466136,44,57.314410480349345,52,-0.04349414568798693,45,114.54183266932272,44,114.62882096069869,47,-0.08698829137597386,45,blue
JDB-43SJDB-7EJDB-8OJDB-11HJDB-72D,"43 C. Sengfelder, 7 K. Edwards, 8 J. Obiesie, 11 D. Holston, 72 A. Dokossi",-10,10:15,24,14,18,6,13,6,46.2,27,5,0,0.0,2,2,2,100.0,88,8,2,6,4,1,4,5,29,24,22,9,17,6,35.3,10,5,3,60.0,95,4,3,75.0,42,11,4,7,7,2,2,2,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,7 K. Edwards,8 J. Obiesie,11 D. Holston,72 A. Dokossi,JDB-43S,JDB-7E,JDB-8O,JDB-11H,JDB-72D,615.0,4,58.333333333333336,7,82.75862068965517,50,-24.42528735632184,14,93.65853658536585,43,113.17073170731707,4,-19.512195121951223,8,37.07627118644068,5,50.5050505050505,25,-13.42877931860982,18,74.15254237288136,5,101.010101010101,74,-26.85755863721964,18,blue
LRR-33HLRR-35NLRR-69HLRR-13BLRR-3S,"33 R. Hawkins, 35 J. Niziol, 69 L. Hergott, 13 J. Belo-Osagie, 3 S. Sessoms",-22,71:56,169,125,104,44,59,32,54.2,46,45,12,26.7,28,31,25,80.6,60,51,7,44,31,12,24,35,163,147,114,51,68,33,48.5,35,46,18,39.1,63,37,27,73.0,36,60,9,51,34,11,18,39,La Rochelle Rupella,Betclic Elite,33 R. Hawkins,35 J. Niziol,69 L. Hergott,13 J. Belo-Osagie,3 S. Sessoms,LRR-33H,LRR-35N,LRR-69H,LRR-13B,LRR-3S,4316.0,99,73.96449704142012,28,90.1840490797546,33,-16.219552038334484,22,93.97590361445783,44,90.63948100092679,68,3.3364226135310417,60,53.12818769126147,32,56.41694811175929,48,-3.288760420497816,39,106.25637538252295,32,112.83389622351858,51,-6.577520840995632,39,blue
LRR-35NLRR-20LLRR-10CLRR-21MLRR-5S,"35 J. Niziol, 20 M. Leray, 10 G. Clerc, 21 C. Moore, 5 J. Sanchez",-5,16:34,37,26,24,9,16,7,43.8,21,8,2,25.0,24,10,6,60.0,24,10,1,9,8,4,5,7,42,31,25,10,19,8,42.1,21,6,2,33.3,41,11,9,81.8,57,19,4,15,7,1,8,9,La Rochelle Rupella,Betclic Elite,35 J. Niziol,20 M. Leray,10 G. Clerc,21 C. Moore,5 J. Sanchez,LRR-35N,LRR-20L,LRR-10C,LRR-21M,LRR-5S,994.0,61,70.27027027027027,20,73.80952380952381,69,-3.5392535392535365,38,89.33601609657948,19,101.40845070422534,24,-12.07243460764586,20,45.774647887323944,13,51.94369973190348,31,-6.169051844579535,36,91.54929577464789,13,103.88739946380696,68,-12.33810368915907,36,blue
LRR-33HLRR-35NLRR-4CLRR-13BLRR-3S,"33 R. Hawkins, 35 J. Niziol, 4 T. Cheese, 13 J. Belo-Osagie, 3 S. Sessoms",-4,13:22,32,22,21,8,12,6,50.0,35,9,2,22.2,19,7,4,57.1,21,7,3,4,6,2,2,5,32,26,21,11,11,7,63.6,74,10,4,40.0,68,0,0,0.0,1,12,5,7,5,2,4,7,La Rochelle Rupella,Betclic Elite,33 R. Hawkins,35 J. Niziol,4 T. Cheese,13 J. Belo-Osagie,3 S. Sessoms,LRR-33H,LRR-35N,LRR-4C,LRR-13B,LRR-3S,802.0,42,68.75,17,81.25,53,-12.5,26,95.76059850374065,51,95.76059850374065,50,0.0,50,45.68106312292359,12,61.904761904761905,67,-16.223698781838316,14,91.36212624584718,12,123.80952380952381,32,-32.44739756367663,14,blue
LRR-20LLRR-21MLRR-69HLRR-13BLRR-3S,"20 M. Leray, 21 C. Moore, 69 L. Hergott, 13 J. Belo-Osagie, 3 S. Sessoms",7,13:15,34,29,21,12,15,11,73.3,89,6,1,16.7,11,5,4,80.0,57,11,1,10,10,4,6,5,34,22,22,8,11,4,36.4,14,11,4,36.4,53,2,2,100.0,88,11,2,9,6,4,7,7,La Rochelle Rupella,Betclic Elite,20 M. Leray,21 C. Moore,69 L. Hergott,13 J. Belo-Osagie,3 S. Sessoms,LRR-20L,LRR-21M,LRR-69H,LRR-13B,LRR-3S,795.0,41,85.29411764705883,48,64.70588235294117,88,20.588235294117652,71,102.64150943396226,77,102.64150943396226,20,0.0,50,62.5,62,48.07692307692308,18,14.42307692307692,76,125.0,62,96.15384615384616,81,28.84615384615384,76,blue
LRR-33HLRR-35NLRR-20LLRR-13BLRR-3S,"33 R. Hawkins, 35 J. Niziol, 20 M. Leray, 13 J. Belo-Osagie, 3 S. Sessoms",-17,12:17,28,18,19,8,12,8,66.7,78,7,0,0.0,2,2,2,100.0,88,7,0,7,8,2,3,6,31,35,23,13,12,6,50.0,42,11,7,63.6,96,3,2,66.7,25,15,4,11,7,1,3,5,La Rochelle Rupella,Betclic Elite,33 R. Hawkins,35 J. Niziol,20 M. Leray,13 J. Belo-Osagie,3 S. Sessoms,LRR-33H,LRR-35N,LRR-20L,LRR-13B,LRR-3S,737.0,31,64.28571428571429,11,112.90322580645163,4,-48.61751152073734,2,91.18046132971506,27,100.94979647218454,25,-9.769335142469487,23,45.271629778672036,12,71.95723684210526,95,-26.685607063433224,6,90.54325955734407,12,143.91447368421052,4,-53.37121412686645,6,blue
LRR-33HLRR-69HLRR-4CLRR-13BLRR-3S,"33 R. Hawkins, 69 L. Hergott, 4 T. Cheese, 13 J. Belo-Osagie, 3 S. Sessoms",-13,11:59,25,15,15,5,11,5,45.5,24,4,0,0.0,2,6,5,83.3,64,5,0,5,4,2,3,5,28,28,18,11,11,7,63.6,74,7,4,57.1,92,2,2,100.0,88,12,2,10,6,3,5,8,La Rochelle Rupella,Betclic Elite,33 R. Hawkins,69 L. Hergott,4 T. Cheese,13 J. Belo-Osagie,3 S. Sessoms,LRR-33H,LRR-69H,LRR-4C,LRR-13B,LRR-3S,719.0,28,60.0,9,100.0,14,-40.0,6,83.44923504867872,10,93.46314325452016,61,-10.013908205841446,22,42.517006802721085,9,74.15254237288136,96,-31.635535570160272,4,85.03401360544217,9,148.3050847457627,3,-63.271071140320544,4,blue
LRR-35NLRR-20LLRR-10CLRR-21MLRR-13B,"35 J. Niziol, 20 M. Leray, 10 G. Clerc, 21 C. Moore, 13 J. Belo-Osagie",2,10:57,26,27,14,7,4,2,50.0,35,10,5,50.0,79,9,8,88.9,73,4,0,4,5,4,5,6,25,25,14,8,11,6,54.5,57,3,2,66.7,98,9,7,77.8,48,9,3,6,3,1,5,5,La Rochelle Rupella,Betclic Elite,35 J. Niziol,20 M. Leray,10 G. Clerc,21 C. Moore,13 J. Belo-Osagie,LRR-35N,LRR-20L,LRR-10C,LRR-21M,LRR-13B,657.0,15,103.84615384615385,77,100.0,14,3.846153846153854,49,94.97716894977168,46,91.32420091324201,67,3.6529680365296713,63,75.16703786191536,92,69.59910913140311,89,5.56792873051225,56,150.33407572383072,92,139.19821826280622,10,11.1358574610245,56,blue
LRR-33HLRR-35NLRR-20LLRR-69HLRR-13B,"33 R. Hawkins, 35 J. Niziol, 20 M. Leray, 69 L. Hergott, 13 J. Belo-Osagie",-16,10:43,20,10,14,2,5,1,20.0,1,9,1,11.1,7,8,5,62.5,26,5,0,5,3,3,2,2,27,26,19,10,11,6,54.5,57,8,4,50.0,85,3,2,66.7,25,16,4,12,8,1,5,4,La Rochelle Rupella,Betclic Elite,33 R. Hawkins,35 J. Niziol,20 M. Leray,69 L. Hergott,13 J. Belo-Osagie,LRR-33H,LRR-35N,LRR-20L,LRR-69H,LRR-13B,643.0,12,50.0,3,96.29629629629629,22,-46.29629629629629,4,74.65007776049767,4,100.77760497667185,27,-26.127527216174187,4,28.538812785388128,1,63.976377952755904,74,-35.43756516736778,2,57.077625570776256,1,127.95275590551181,25,-70.87513033473556,2,blue
CL-11CCL-15LCL-5BCL-2BCL-39B,"11 A. Chassang, 15 N. Lang, 5 T. Bluiett, 2 L. Beaufort, 39 K. Baptiste",-11,77:58,181,157,117,60,63,35,55.6,48,54,25,46.3,70,21,12,57.1,21,56,12,44,50,10,26,39,186,168,122,59,75,43,57.3,63,47,16,34.0,48,49,34,69.4,30,59,15,44,40,13,19,30,CSP Limoges,Betclic Elite,11 A. Chassang,15 N. Lang,5 T. Bluiett,2 L. Beaufort,39 K. Baptiste,CL-11C,CL-15L,CL-5B,CL-2B,CL-39B,4678.0,100,86.74033149171271,52,90.32258064516128,32,-3.582249153448572,37,92.86019666524156,36,95.42539546814878,53,-2.5651988029072186,38,62.18314321926489,61,58.512120367790466,57,3.671022851474426,52,124.36628643852978,61,117.02424073558093,42,7.342045702948852,52,blue
CL-11CCL-15LCL-39BCL-17ACL-32G,"11 A. Chassang, 15 N. Lang, 39 K. Baptiste, 17 V. Amsellem, 32 M. Guisse",-18,29:17,65,49,43,19,23,11,47.8,29,20,8,40.0,58,7,3,42.9,8,21,5,16,11,2,11,8,66,67,50,28,31,22,71.0,89,19,6,31.6,33,6,5,83.3,62,24,5,19,15,8,6,11,CSP Limoges,Betclic Elite,11 A. Chassang,15 N. Lang,39 K. Baptiste,17 V. Amsellem,32 M. Guisse,CL-11C,CL-15L,CL-39B,CL-17A,CL-32G,1757.0,85,75.38461538461539,31,101.51515151515152,12,-26.13053613053613,13,88.7877063175868,18,90.15367103016504,71,-1.365964712578247,43,53.16840277777778,33,63.639817629179326,72,-10.471414851401548,27,106.33680555555556,33,127.27963525835865,27,-20.942829702803095,27,blue
CL-15LCL-5BCL-10OCL-2BCL-93D,"15 N. Lang, 5 T. Bluiett, 10 M. Osborne, 2 L. Beaufort, 93 M. Diarra",-1,26:50,62,44,36,14,25,10,40.0,15,11,4,36.4,48,14,12,85.7,69,20,6,14,11,5,7,12,63,45,45,17,26,11,42.3,22,19,6,31.6,33,9,5,55.6,15,22,9,13,15,4,9,13,CSP Limoges,Betclic Elite,15 N. Lang,5 T. Bluiett,10 M. Osborne,2 L. Beaufort,93 M. Diarra,CL-15L,CL-5B,CL-10O,CL-2B,CL-93D,1610.0,83,70.96774193548387,22,71.42857142857143,77,-0.4608294930875587,45,92.4223602484472,33,93.91304347826087,60,-1.4906832298136692,42,52.18216318785579,30,45.955882352941174,12,6.226280834914618,58,104.36432637571158,30,91.91176470588235,87,12.452561669829237,58,blue
CL-11CCL-15LCL-5BCL-39BCL-17A,"11 A. Chassang, 15 N. Lang, 5 T. Bluiett, 39 K. Baptiste, 17 V. Amsellem",19,26:08,63,63,43,23,26,16,61.5,65,17,7,41.2,61,16,10,62.5,26,20,5,15,17,4,7,12,61,44,41,18,23,12,52.2,49,18,6,33.3,41,5,2,40.0,6,20,6,14,13,3,9,11,CSP Limoges,Betclic Elite,11 A. Chassang,15 N. Lang,5 T. Bluiett,39 K. Baptiste,17 V. Amsellem,CL-11C,CL-15L,CL-5B,CL-39B,CL-17A,1568.0,82,100.0,73,72.1311475409836,75,27.868852459016395,81,96.42857142857143,53,93.36734693877551,62,3.0612244897959187,58,62.94964028776978,63,50.92592592592592,27,12.023714361843865,70,125.89928057553956,63,101.85185185185183,72,24.04742872368773,70,blue
CL-11CCL-15LCL-2BCL-0BCL-39B,"11 A. Chassang, 15 N. Lang, 2 L. Beaufort, 0 S. Boum, 39 K. Baptiste",-5,18:51,44,31,32,13,22,10,45.5,24,10,3,30.0,35,2,2,100.0,88,13,4,9,8,3,4,6,38,36,24,12,12,7,58.3,66,12,5,41.7,73,8,7,87.5,70,14,0,14,9,1,8,6,CSP Limoges,Betclic Elite,11 A. Chassang,15 N. Lang,2 L. Beaufort,0 S. Boum,39 K. Baptiste,CL-11C,CL-15L,CL-2B,CL-0B,CL-39B,1131.0,68,70.45454545454545,21,94.73684210526315,24,-24.282296650717697,15,93.368700265252,38,80.6366047745358,93,12.732095490716205,85,47.14111922141119,18,65.40697674418605,77,-18.265857522774866,12,94.28223844282238,18,130.8139534883721,22,-36.53171504554973,12,blue
CL-15LCL-5BCL-2BCL-39BCL-93D,"15 N. Lang, 5 T. Bluiett, 2 L. Beaufort, 39 K. Baptiste, 93 M. Diarra",8,17:38,42,46,31,17,19,10,52.6,43,12,7,58.3,89,11,5,45.5,9,16,5,11,11,4,4,10,45,38,28,12,14,9,64.3,76,14,3,21.4,10,14,11,78.6,50,12,4,8,9,1,7,7,CSP Limoges,Betclic Elite,15 N. Lang,5 T. Bluiett,2 L. Beaufort,39 K. Baptiste,93 M. Diarra,CL-15L,CL-5B,CL-2B,CL-39B,CL-93D,1058.0,67,109.52380952380953,84,84.44444444444444,45,25.07936507936509,77,95.27410207939508,49,102.07939508506615,22,-6.805293005671075,28,64.17410714285714,67,55.62060889929743,44,8.553498243559709,63,128.34821428571428,67,111.24121779859486,55,17.106996487119417,63,blue
CL-0TCL-11CCL-15LCL-5BCL-39B,"0 T. Terry, 11 A. Chassang, 15 N. Lang, 5 T. Bluiett, 39 K. Baptiste",-3,16:46,41,34,24,10,15,4,26.7,3,9,6,66.7,97,11,8,72.7,43,12,4,8,9,3,8,5,32,37,23,14,17,12,70.6,88,6,2,33.3,41,7,7,100.0,88,10,1,9,9,5,4,9,CSP Limoges,Betclic Elite,0 T. Terry,11 A. Chassang,15 N. Lang,5 T. Bluiett,39 K. Baptiste,CL-0T,CL-11C,CL-15L,CL-5B,CL-39B,1006.0,62,82.92682926829268,42,115.625,2,-32.69817073170732,8,97.8131212723658,61,76.34194831013916,97,21.471172962226646,93,58.945908460471564,55,70.93558282208589,93,-11.989674361614327,22,117.89181692094313,55,141.87116564417178,6,-23.979348723228654,22,blue
CL-15LCL-5BCL-39BCL-17ACL-93D,"15 N. Lang, 5 T. Bluiett, 39 K. Baptiste, 17 V. Amsellem, 93 M. Diarra",3,15:45,39,30,25,12,13,7,53.8,44,12,5,41.7,63,5,1,20.0,3,17,4,13,11,2,4,10,39,27,26,11,11,8,72.7,92,15,3,20.0,8,4,2,50.0,12,15,4,11,8,1,3,9,CSP Limoges,Betclic Elite,15 N. Lang,5 T. Bluiett,39 K. Baptiste,17 V. Amsellem,93 M. Diarra,CL-15L,CL-5B,CL-39B,CL-17A,CL-93D,945.0,56,76.92307692307693,35,69.23076923076923,81,7.692307692307708,54,99.04761904761905,65,99.04761904761905,34,0.0,50,55.14705882352941,39,48.63112391930836,20,6.515934904221055,59,110.29411764705883,39,97.26224783861672,79,13.03186980844211,59,blue
CL-11CCL-15LCL-5BCL-0BCL-39B,"11 A. Chassang, 15 N. Lang, 5 T. Bluiett, 0 S. Boum, 39 K. Baptiste",4,15:10,34,26,20,8,4,2,50.0,35,16,6,37.5,52,7,4,57.1,21,17,3,14,6,3,6,5,35,22,24,8,9,5,55.6,60,15,3,20.0,8,3,3,100.0,88,9,1,8,8,4,4,7,CSP Limoges,Betclic Elite,11 A. Chassang,15 N. Lang,5 T. Bluiett,0 S. Boum,39 K. Baptiste,CL-11C,CL-15L,CL-5B,CL-0B,CL-39B,910.0,52,76.47058823529412,33,62.857142857142854,90,13.613445378151262,62,89.67032967032966,20,92.3076923076923,65,-2.637362637362642,37,56.32582322357019,41,43.44391785150079,7,12.881905372069397,72,112.65164644714038,41,86.88783570300158,92,25.763810744138794,72,blue
CL-5BCL-10OCL-17ACL-32GCL-93D,"5 T. Bluiett, 10 M. Osborne, 17 V. Amsellem, 32 M. Guisse, 93 M. Diarra",-2,13:53,34,22,20,6,12,4,33.3,7,8,2,25.0,24,10,8,80.0,57,13,2,11,6,1,2,9,36,24,18,6,12,4,33.3,8,6,2,33.3,41,12,10,83.3,62,11,0,11,4,1,6,11,CSP Limoges,Betclic Elite,5 T. Bluiett,10 M. Osborne,17 V. Amsellem,32 M. Guisse,93 M. Diarra,CL-5B,CL-10O,CL-17A,CL-32G,CL-93D,833.0,45,64.70588235294117,13,66.66666666666666,87,-1.9607843137254832,43,97.95918367346938,62,103.72148859543819,17,-5.762304921968806,31,45.08196721311475,11,51.546391752577314,29,-6.464424539462563,35,90.1639344262295,11,103.09278350515463,70,-12.928849078925126,35,blue
