id_lineups,Lineup,Plus/Minus,Minutes,Possessions Equipe,Points Equipe,Field goals attempted Equipe,Field goals made Equipe,2-pt field goals attempted Equipe,2-pt field goals made Equipe,"2-pt field goals, % Equipe","centile_2-pt field goals, % Equipe",3-pt field goals attempted Equipe,3-pt field goals made Equipe,"3-pt field goals, % Equipe","centile_3-pt field goals, % Equipe",Free throws attempted Equipe,Free throws made Equipe,"Free throws, % Equipe","centile_Free throws, % Equipe",Rebounds Equipe,Offensive rebounds Equipe,Defensive rebounds Equipe,Assists Equipe,Steals Equipe,Turnovers Equipe,Fouls Equipe,Possessions Opposant,Points Opposant,Field goals attempted Opposant,Field goals made Opposant,2-pt field goals attempted Opposant,2-pt field goals made Opposant,"2-pt field goals, % Opposant","centile_2-pt field goals, % Opposant",3-pt field goals attempted Opposant,3-pt field goals made Opposant,"3-pt field goals, % Opposant","centile_3-pt field goals, % Opposant",Free throws attempted Opposant,Free throws made Opposant,"Free throws, % Opposant","centile_Free throws, % Opposant",Rebounds Opposant,Offensive rebounds Opposant,Defensive rebounds Opposant,Assists Opposant,Steals Opposant,Turnovers Opposant,Fouls Opposant,Equipe,Championnat,Player_1_name,Player_2_name,Player_3_name,Player_4_name,Player_5_name,Player_1_id,Player_2_id,Player_3_id,Player_4_id,Player_5_id,Secondes,centile_Secondes,Rentabilite_possessions_equipe,centile_Rentabilite_possessions_equipe,Rentabilite_possessions_opp,centile_Rentabilite_possessions_opp,Differentiel_rentabilite_possessions,centile_Differentiel_rentabilite_possessions,Rentabilite_temps_equipe,centile_Rentabilite_temps_equipe,Rentabilite_temps_opp,centile_Rentabilite_temps_opp,Differentiel_rentabilite_temps,centile_Differentiel_rentabilite_temps,True_Shooting_%_equipe,centile_True_Shooting_%_equipe,True_Shooting_%_opp,centile_True_Shooting_%_opp,Differentiel_True_Shooting_%,centile_Differentiel_True_Shooting_%,Pts_Tirs_Tentes_equipe,centile_Pts_Tirs_Tentes_equipe,Pts_Tirs_Tentes_opp,centile_Pts_Tirs_Tentes_opp,minutes_filtre,Differentiel_Pts_Tirs_Tentes,centile_Differentiel_Pts_Tirs_Tentes,Color
CB-2ICB-5CCB-11ACB-32VCB-12D,"2 C. Melvin III, 5 T. Campbell, 11 G. Ayayi, 32 B. Vautier, 12 M. Diawara",8,18:20,44,40,28,15,16,12,75.0,95,12,3,25.0,23,10,7,70.0,34,19,5,14,11,6,7,7,48,32,29,11,15,6,40.0,15,14,5,35.7,49,6,5,83.3,66,11,3,8,9,4,8,9,Cholet Basket,Betclic Elite,2 C. Melvin III,5 T. Campbell,11 G. Ayayi,32 B. Vautier,12 M. Diawara,CB-2I,CB-5C,CB-11A,CB-32V,CB-12D,1100.0,60,90.9090909090909,58,66.66666666666666,86,24.24242424242425,80,96.0,51,104.72727272727273,14,-8.727272727272734,21,61.728395061728406,61,50.56890012642224,76,11.159494935306164,76,123.45679012345681,61,101.13780025284449,76,0 days 00:18:20,22.318989870612327,76,blue
CB-21RCB-8MCB-7SCB-12DCB-3S,"21 A. Roberson, 8 J. McNeace, 7 N. De Sousa, 12 M. Diawara, 3 S. Smith",10,16:57,34,38,23,13,14,7,50.0,35,9,6,66.7,96,9,6,66.7,27,9,0,9,10,5,4,11,51,28,24,9,15,6,40.0,15,9,3,33.3,40,9,7,77.8,50,12,4,8,6,3,12,12,Cholet Basket,Betclic Elite,21 A. Roberson,8 J. McNeace,7 N. De Sousa,12 M. Diawara,3 S. Smith,CB-21R,CB-8M,CB-7S,CB-12D,CB-3S,1017.0,57,111.76470588235294,88,54.90196078431373,94,56.86274509803921,99,80.23598820058996,11,120.35398230088495,0,-40.11799410029499,0,70.47477744807121,82,50.07153075822603,77,20.403246689845176,89,140.94955489614242,82,100.14306151645206,77,0 days 00:16:57,40.80649337969035,89,blue
CB-0WCB-8MCB-7SCB-12DCB-3S,"0 A. Wheeler, 8 J. McNeace, 7 N. De Sousa, 12 M. Diawara, 3 S. Smith",-2,14:28,32,34,16,9,9,4,44.4,23,7,5,71.4,98,12,11,91.7,80,14,3,11,9,1,9,5,36,36,27,14,20,9,45.0,26,7,5,71.4,99,6,3,50.0,10,8,4,4,9,5,1,8,Cholet Basket,Betclic Elite,0 A. Wheeler,8 J. McNeace,7 N. De Sousa,12 M. Diawara,3 S. Smith,CB-0W,CB-8M,CB-7S,CB-12D,CB-3S,868.0,44,106.25,81,100.0,21,6.25,55,88.47926267281106,21,99.53917050691244,28,-11.05990783410138,15,79.88721804511277,97,60.72874493927125,38,19.158473105841523,85,159.77443609022555,97,121.4574898785425,38,0 days 00:14:28,38.316946211683046,85,blue
CB-25NCB-2ICB-11ACB-8MCB-7S,"25 C. Ndow, 2 C. Melvin III, 11 G. Ayayi, 8 J. McNeace, 7 N. De Sousa",20,13:58,37,36,25,12,14,6,42.9,20,11,6,54.5,86,7,6,85.7,72,14,5,9,8,7,6,1,33,16,18,7,10,5,50.0,39,8,2,25.0,17,0,0,0.0,1,7,1,6,3,4,11,5,Cholet Basket,Betclic Elite,25 C. Ndow,2 C. Melvin III,11 G. Ayayi,8 J. McNeace,7 N. De Sousa,CB-25N,CB-2I,CB-11A,CB-8M,CB-7S,838.0,41,97.2972972972973,70,48.484848484848484,97,48.81244881244882,97,105.96658711217184,87,94.5107398568019,53,11.455847255369932,84,64.1025641025641,68,44.44444444444444,90,19.65811965811966,88,128.2051282051282,68,88.88888888888889,90,0 days 00:13:58,39.31623931623932,88,blue
CB-25NCB-2ICB-5CCB-32VCB-3S,"25 C. Ndow, 2 C. Melvin III, 5 T. Campbell, 32 B. Vautier, 3 S. Smith",5,12:12,37,29,23,9,10,5,50.0,35,13,4,30.8,33,7,7,100.0,90,14,9,5,5,3,5,11,34,24,15,7,7,4,57.1,62,8,3,37.5,56,12,7,58.3,17,6,2,4,5,4,6,9,Cholet Basket,Betclic Elite,25 C. Ndow,2 C. Melvin III,5 T. Campbell,32 B. Vautier,3 S. Smith,CB-25N,CB-2I,CB-5C,CB-32V,CB-3S,732.0,29,78.37837837837837,36,70.58823529411765,82,7.79014308426072,59,121.31147540983606,99,111.47540983606558,4,9.836065573770483,79,55.59815950920246,42,59.17159763313609,44,-3.5734381239336273,39,111.19631901840492,42,118.34319526627218,44,0 days 00:12:12,-7.1468762478672545,39,blue
CB-15BCB-0WCB-7SCB-12DCB-3S,"15 J. Briggs, 0 A. Wheeler, 7 N. De Sousa, 12 M. Diawara, 3 S. Smith",-13,11:40,29,13,22,6,15,5,33.3,9,7,1,14.3,6,0,0,0.0,1,10,6,4,3,2,5,12,31,26,17,9,10,7,70.0,88,7,2,28.6,26,9,6,66.7,26,7,2,5,8,2,4,3,Cholet Basket,Betclic Elite,15 J. Briggs,0 A. Wheeler,7 N. De Sousa,12 M. Diawara,3 S. Smith,CB-15B,CB-0W,CB-7S,CB-12D,CB-3S,700.0,23,44.827586206896555,1,83.87096774193549,55,-39.04338153503893,11,99.42857142857142,66,106.28571428571428,10,-6.857142857142861,28,29.545454545454547,1,62.02290076335878,32,-32.47744621790423,2,59.09090909090909,1,124.04580152671755,32,0 days 00:11:40,-64.95489243580846,2,blue
CB-0WCB-8MCB-12DCB-22BCB-3S,"0 A. Wheeler, 8 J. McNeace, 12 M. Diawara, 22 S. Bracq, 3 S. Smith",0,11:00,28,21,17,10,15,9,60.0,66,2,1,50.0,80,0,0,0.0,1,9,3,6,7,2,5,4,27,21,18,8,11,4,36.4,11,7,4,57.1,91,2,1,50.0,10,7,3,4,5,4,5,5,Cholet Basket,Betclic Elite,0 A. Wheeler,8 J. McNeace,12 M. Diawara,22 S. Bracq,3 S. Smith,CB-0W,CB-8M,CB-12D,CB-22B,CB-3S,660.0,17,75.0,28,77.77777777777779,64,-2.7777777777777857,42,101.81818181818183,74,98.18181818181819,34,3.6363636363636402,57,61.76470588235294,61,55.61440677966102,60,6.150299102691925,59,123.52941176470588,61,111.22881355932203,60,0 days 00:11:00,12.30059820538385,59,blue
CB-2ICB-8MCB-7SCB-12DCB-3S,"2 C. Melvin III, 8 J. McNeace, 7 N. De Sousa, 12 M. Diawara, 3 S. Smith",-4,10:19,19,18,15,8,9,7,77.8,96,6,1,16.7,11,4,1,25.0,4,6,0,6,7,2,1,7,23,22,13,7,6,4,66.7,82,7,3,42.9,71,6,5,83.3,66,7,0,7,6,1,3,3,Cholet Basket,Betclic Elite,2 C. Melvin III,8 J. McNeace,7 N. De Sousa,12 M. Diawara,3 S. Smith,CB-2I,CB-8M,CB-7S,CB-12D,CB-3S,619.0,4,94.73684210526315,65,95.65217391304348,28,-0.9153318077803334,46,73.66720516962843,4,89.17609046849758,74,-15.508885298869146,9,53.69928400954653,35,70.33248081841433,9,-16.633196808867794,13,107.39856801909306,35,140.66496163682865,9,0 days 00:10:19,-33.26639361773559,13,blue
CB-21RCB-32VCB-7SCB-12DCB-3S,"21 A. Roberson, 32 B. Vautier, 7 N. De Sousa, 12 M. Diawara, 3 S. Smith",3,10:08,19,22,11,8,7,6,85.7,98,4,2,50.0,80,6,4,66.7,27,6,0,6,6,1,3,4,26,19,17,7,9,5,55.6,57,8,2,25.0,17,5,3,60.0,19,6,3,3,4,2,5,6,Cholet Basket,Betclic Elite,21 A. Roberson,32 B. Vautier,7 N. De Sousa,12 M. Diawara,3 S. Smith,CB-21R,CB-32V,CB-7S,CB-12D,CB-3S,608.0,2,115.78947368421053,91,73.07692307692307,75,42.71255060728747,95,75.0,5,102.63157894736842,18,-27.631578947368425,2,80.64516129032258,98,49.47916666666667,78,31.165994623655905,97,161.29032258064515,98,98.95833333333334,78,0 days 00:10:08,62.33198924731181,97,blue
CB-2ICB-5CCB-11ACB-32VCB-3S,"2 C. Melvin III, 5 T. Campbell, 11 G. Ayayi, 32 B. Vautier, 3 S. Smith",0,10:02,25,24,13,9,9,7,77.8,96,4,2,50.0,80,7,4,57.1,15,6,1,5,8,2,5,5,24,24,15,9,7,5,71.4,90,8,4,50.0,83,5,2,40.0,5,5,2,3,6,3,6,6,Cholet Basket,Betclic Elite,2 C. Melvin III,5 T. Campbell,11 G. Ayayi,32 B. Vautier,3 S. Smith,CB-2I,CB-5C,CB-11A,CB-32V,CB-3S,602.0,0,96.0,67,100.0,21,-4.0,40,99.66777408637874,66,95.68106312292358,47,3.9867109634551667,60,74.6268656716418,90,69.76744186046511,14,4.859423811176683,57,149.2537313432836,90,139.53488372093022,14,0 days 00:10:02,9.718847622353366,57,blue
BG-19BBG-5JBG-3CBG-13ABG-97C,"19 C. Babb, 5 G. Watson Jr, 3 H. Cattoor, 13 T. Agee, 97 V. Chery",16,62:26,124,132,99,47,55,32,58.2,56,44,15,34.1,46,26,23,88.5,76,48,11,37,32,7,11,31,124,116,101,47,58,35,60.3,71,43,12,27.9,23,17,10,58.8,17,47,14,33,21,5,15,32,BCM Gravelines-Dunkerque,Betclic Elite,19 C. Babb,5 G. Watson Jr,3 H. Cattoor,13 T. Agee,97 V. Chery,BG-19B,BG-5J,BG-3C,BG-13A,BG-97C,3746.0,96,106.4516129032258,82,93.54838709677419,33,12.903225806451601,66,79.4447410571276,10,79.4447410571276,92,0.0,49,59.76095617529881,56,53.46607669616519,66,6.29487947913362,60,119.52191235059762,56,106.93215339233038,66,0 days 01:02:26,12.58975895826724,60,blue
BG-19BBG-5JBG-3CBG-9BBG-13A,"19 C. Babb, 5 G. Watson Jr, 3 H. Cattoor, 9 G. Bezhanishvili, 13 T. Agee",11,49:42,108,105,77,36,37,22,59.5,63,40,14,35.0,47,21,19,90.5,79,44,7,37,19,5,17,23,101,94,86,35,51,23,45.1,27,35,12,34.3,46,16,12,75.0,43,42,10,32,28,6,10,24,BCM Gravelines-Dunkerque,Betclic Elite,19 C. Babb,5 G. Watson Jr,3 H. Cattoor,9 G. Bezhanishvili,13 T. Agee,BG-19B,BG-5J,BG-3C,BG-9B,BG-13A,2982.0,93,97.22222222222221,69,93.06930693069307,35,4.1529152915291405,52,86.92152917505031,18,81.2877263581489,89,5.633802816901408,65,60.876623376623385,59,50.515907136715384,76,10.360716239908001,72,121.75324675324677,59,101.03181427343077,76,0 days 00:49:42,20.721432479816002,72,blue
BG-19BBG-5JBG-9BBG-13ABG-12F,"19 C. Babb, 5 G. Watson Jr, 9 G. Bezhanishvili, 13 T. Agee, 12 V. Fofana",8,30:10,70,61,47,21,29,14,48.3,29,18,7,38.9,59,12,12,100.0,90,22,3,19,12,6,11,13,64,53,51,18,27,9,33.3,7,24,9,37.5,56,14,8,57.1,16,28,10,18,16,5,10,18,BCM Gravelines-Dunkerque,Betclic Elite,19 C. Babb,5 G. Watson Jr,9 G. Bezhanishvili,13 T. Agee,12 V. Fofana,BG-19B,BG-5J,BG-9B,BG-13A,BG-12F,1810.0,81,87.14285714285714,51,82.8125,57,4.330357142857139,52,92.81767955801105,36,84.86187845303868,82,7.955801104972366,73,58.33970925784239,52,46.361091672498254,86,11.978617585344132,76,116.67941851568477,52,92.72218334499651,86,0 days 00:30:10,23.957235170688264,76,blue
BG-19BBG-5JBG-45CBG-97CBG-12F,"19 C. Babb, 5 G. Watson Jr, 45 T. Cornely, 97 V. Chery, 12 V. Fofana",-5,25:49,56,54,34,18,16,11,68.8,85,18,7,38.9,59,17,11,64.7,23,13,4,9,15,5,9,19,53,59,35,15,22,11,50.0,39,13,4,30.8,31,30,25,83.3,66,20,7,13,9,5,10,16,BCM Gravelines-Dunkerque,Betclic Elite,19 C. Babb,5 G. Watson Jr,45 T. Cornely,97 V. Chery,12 V. Fofana,BG-19B,BG-5J,BG-45C,BG-97C,BG-12F,1549.0,77,96.42857142857143,68,111.32075471698113,9,-14.892183288409697,24,86.76565526145902,17,82.11749515816656,85,4.648160103292454,62,65.09161041465767,72,61.203319502074685,36,3.888290912582981,54,130.18322082931533,72,122.40663900414937,36,0 days 00:25:49,7.776581825165962,54,blue
BG-5JBG-45CBG-9BBG-12FBG-77D,"5 G. Watson Jr, 45 T. Cornely, 9 G. Bezhanishvili, 12 V. Fofana, 77 R. Domon",-19,23:42,47,31,34,13,28,12,42.9,20,6,1,16.7,11,9,4,44.4,6,14,5,9,4,4,9,15,48,50,32,19,23,15,65.2,80,9,4,44.4,75,11,8,72.7,36,17,3,14,8,5,7,9,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,45 T. Cornely,9 G. Bezhanishvili,12 V. Fofana,77 R. Domon,BG-5J,BG-45C,BG-9B,BG-12F,BG-77D,1422.0,76,65.95744680851064,14,104.16666666666667,16,-38.20921985815603,11,79.32489451476795,9,81.01265822784809,89,-1.6877637130801446,42,40.83245521601686,5,67.86102062975027,17,-27.02856541373341,6,81.66491043203372,5,135.72204125950054,17,0 days 00:23:42,-54.05713082746682,6,blue
BG-19BBG-5JBG-3CBG-97CBG-12F,"19 C. Babb, 5 G. Watson Jr, 3 H. Cattoor, 97 V. Chery, 12 V. Fofana",2,23:40,53,45,41,17,25,12,48.0,29,16,5,31.3,34,10,6,60.0,19,22,9,13,9,5,7,9,47,43,32,16,19,11,57.9,64,13,5,38.5,59,8,6,75.0,43,15,3,12,10,4,9,15,BCM Gravelines-Dunkerque,Betclic Elite,19 C. Babb,5 G. Watson Jr,3 H. Cattoor,97 V. Chery,12 V. Fofana,BG-19B,BG-5J,BG-3C,BG-97C,BG-12F,1420.0,75,84.90566037735849,46,91.48936170212765,39,-6.583701324769166,37,89.57746478873239,26,79.43661971830986,92,10.140845070422529,80,49.55947136563877,23,60.529279279279265,38,-10.969807913640494,24,99.11894273127754,23,121.05855855855853,38,0 days 00:23:40,-21.93961582728099,24,blue
BG-19BBG-5JBG-13ABG-97CBG-77D,"19 C. Babb, 5 G. Watson Jr, 13 T. Agee, 97 V. Chery, 77 R. Domon",5,19:25,37,51,32,21,25,18,72.0,92,7,3,42.9,67,7,6,85.7,72,8,3,5,12,2,3,9,35,46,27,16,15,10,66.7,82,12,6,50.0,83,13,8,61.5,20,13,5,8,14,2,5,9,BCM Gravelines-Dunkerque,Betclic Elite,19 C. Babb,5 G. Watson Jr,13 T. Agee,97 V. Chery,77 R. Domon,BG-19B,BG-5J,BG-13A,BG-97C,BG-77D,1165.0,65,137.83783783783784,99,131.42857142857142,1,6.409266409266422,57,76.22317596566523,6,72.1030042918455,97,4.1201716738197405,61,72.69099201824402,87,70.29339853300733,10,2.3975934852366834,51,145.38198403648803,87,140.58679706601467,10,0 days 00:19:25,4.795186970473367,51,blue
BG-19BBG-5JBG-45CBG-9BBG-12F,"19 C. Babb, 5 G. Watson Jr, 45 T. Cornely, 9 G. Bezhanishvili, 12 V. Fofana",8,18:22,36,43,27,15,15,10,66.7,81,12,5,41.7,64,8,8,100.0,90,9,2,7,8,4,2,9,32,35,23,12,13,8,61.5,72,10,4,40.0,64,11,7,63.6,22,14,4,10,6,0,5,7,BCM Gravelines-Dunkerque,Betclic Elite,19 C. Babb,5 G. Watson Jr,45 T. Cornely,9 G. Bezhanishvili,12 V. Fofana,BG-19B,BG-5J,BG-45C,BG-9B,BG-12F,1102.0,61,119.44444444444444,93,109.375,11,10.069444444444443,63,78.40290381125226,8,69.69147005444646,98,8.711433756805803,75,70.44560943643513,82,62.85919540229885,30,7.586414034136283,66,140.89121887287027,82,125.7183908045977,30,0 days 00:18:22,15.172828068272565,66,blue
BG-5JBG-45CBG-97CBG-12FBG-77D,"5 G. Watson Jr, 45 T. Cornely, 97 V. Chery, 12 V. Fofana, 77 R. Domon",-5,17:03,31,29,25,10,15,6,40.0,16,10,4,40.0,62,6,5,83.3,66,12,3,9,6,2,4,11,38,34,28,13,15,10,66.7,82,13,3,23.1,13,5,5,100.0,91,12,2,10,6,2,2,6,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,45 T. Cornely,97 V. Chery,12 V. Fofana,77 R. Domon,BG-5J,BG-45C,BG-97C,BG-12F,BG-77D,1023.0,57,93.54838709677419,62,89.47368421052632,43,4.074702886247877,52,72.72727272727273,3,89.14956011730206,75,-16.422287390029325,7,52.460202604920404,31,56.29139072847682,57,-3.831188123556416,38,104.92040520984081,31,112.58278145695364,57,0 days 00:17:03,-7.662376247112832,38,blue
BG-19BBG-5JBG-24LBG-13ABG-97C,"19 C. Babb, 5 G. Watson Jr, 24 R. Langford, 13 T. Agee, 97 V. Chery",-12,16:52,37,26,28,11,15,9,60.0,66,13,2,15.4,8,4,2,50.0,10,15,4,11,4,4,4,6,32,38,26,13,13,7,53.8,51,13,6,46.2,78,6,6,100.0,91,13,2,11,10,2,5,9,BCM Gravelines-Dunkerque,Betclic Elite,19 C. Babb,5 G. Watson Jr,24 R. Langford,13 T. Agee,97 V. Chery,BG-19B,BG-5J,BG-24L,BG-13A,BG-97C,1012.0,56,70.27027027027027,20,118.75,3,-48.479729729729726,4,87.74703557312252,19,75.8893280632411,95,11.857707509881422,85,43.68279569892473,11,66.34078212290503,21,-22.657986423980297,8,87.36559139784946,11,132.68156424581005,21,0 days 00:16:52,-45.315972847960595,8,blue
BG-19BBG-5JBG-9BBG-12FBG-77D,"19 C. Babb, 5 G. Watson Jr, 9 G. Bezhanishvili, 12 V. Fofana, 77 R. Domon",-1,16:18,31,32,20,12,14,8,57.1,53,6,4,66.7,96,5,4,80.0,58,15,3,12,6,0,6,7,30,33,28,13,18,9,50.0,39,10,4,40.0,64,4,3,75.0,43,8,3,5,7,2,1,7,BCM Gravelines-Dunkerque,Betclic Elite,19 C. Babb,5 G. Watson Jr,9 G. Bezhanishvili,12 V. Fofana,77 R. Domon,BG-19B,BG-5J,BG-9B,BG-12F,BG-77D,978.0,53,103.2258064516129,77,110.00000000000001,10,-6.774193548387117,36,76.07361963190183,6,73.61963190184049,96,2.4539877300613426,55,72.07207207207207,86,55.443548387096776,61,16.6285236849753,83,144.14414414414415,86,110.88709677419355,61,0 days 00:16:18,33.2570473699506,83,blue
BG-19BBG-5JBG-13ABG-97CBG-12F,"19 C. Babb, 5 G. Watson Jr, 13 T. Agee, 97 V. Chery, 12 V. Fofana",-10,16:13,39,26,26,8,14,4,28.6,6,12,4,33.3,41,8,6,75.0,45,12,4,8,4,2,6,14,34,36,18,10,12,6,50.0,39,6,4,66.7,98,16,12,75.0,43,10,0,10,8,3,6,9,BCM Gravelines-Dunkerque,Betclic Elite,19 C. Babb,5 G. Watson Jr,13 T. Agee,97 V. Chery,12 V. Fofana,BG-19B,BG-5J,BG-13A,BG-97C,BG-12F,973.0,53,66.66666666666666,14,105.88235294117648,14,-39.21568627450982,10,96.19732785200411,52,83.86433710174717,83,12.33299075025694,86,44.03794037940379,11,71.8849840255591,6,-27.847043646155313,5,88.07588075880759,11,143.7699680511182,6,0 days 00:16:13,-55.69408729231063,5,blue
BG-19BBG-5JBG-3CBG-9BBG-12F,"19 C. Babb, 5 G. Watson Jr, 3 H. Cattoor, 9 G. Bezhanishvili, 12 V. Fofana",-13,15:42,35,21,22,6,9,2,22.2,2,13,4,30.8,33,5,5,100.0,90,12,2,10,3,1,8,6,31,34,25,10,15,5,33.3,7,10,5,50.0,83,10,9,90.0,79,16,4,12,5,4,6,9,BCM Gravelines-Dunkerque,Betclic Elite,19 C. Babb,5 G. Watson Jr,3 H. Cattoor,9 G. Bezhanishvili,12 V. Fofana,BG-19B,BG-5J,BG-3C,BG-9B,BG-12F,942.0,52,60.0,8,109.6774193548387,11,-49.677419354838705,3,89.17197452229298,25,78.98089171974522,93,10.191082802547768,80,43.388429752066116,9,57.82312925170068,48,-14.434699499634561,17,86.77685950413223,9,115.64625850340136,48,0 days 00:15:42,-28.869398999269123,17,blue
BG-5JBG-45CBG-9BBG-13ABG-12F,"5 G. Watson Jr, 45 T. Cornely, 9 G. Bezhanishvili, 13 T. Agee, 12 V. Fofana",10,14:39,33,39,26,15,17,12,70.6,88,9,3,33.3,41,7,6,85.7,72,11,1,10,10,3,3,5,33,29,19,11,10,6,60.0,69,9,5,55.6,89,3,2,66.7,26,10,0,10,6,1,6,6,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,45 T. Cornely,9 G. Bezhanishvili,13 T. Agee,12 V. Fofana,BG-5J,BG-45C,BG-9B,BG-13A,BG-12F,879.0,45,118.18181818181819,91,87.87878787878788,47,30.30303030303031,86,90.1023890784983,28,90.1023890784983,71,0.0,49,67.0563961485557,76,71.35826771653542,7,-4.301871567979717,37,134.1127922971114,76,142.71653543307085,7,0 days 00:14:39,-8.603743135959434,37,blue
BG-19BBG-5JBG-45CBG-13ABG-97C,"19 C. Babb, 5 G. Watson Jr, 45 T. Cornely, 13 T. Agee, 97 V. Chery",-5,14:06,29,32,19,11,15,9,60.0,66,4,2,50.0,80,10,8,80.0,58,9,0,9,1,2,4,7,33,37,25,13,13,7,53.8,51,12,6,50.0,83,5,5,100.0,91,11,3,8,8,3,3,10,BCM Gravelines-Dunkerque,Betclic Elite,19 C. Babb,5 G. Watson Jr,45 T. Cornely,13 T. Agee,97 V. Chery,BG-19B,BG-5J,BG-45C,BG-13A,BG-97C,846.0,42,110.34482758620689,86,112.12121212121211,9,-1.7763845350052208,44,82.26950354609929,13,93.61702127659575,57,-11.347517730496463,14,68.37606837606837,79,68.01470588235294,17,0.3613624937154327,47,136.75213675213675,79,136.02941176470588,17,0 days 00:14:06,0.7227249874308654,47,blue
BG-19BBG-5JBG-13ABG-97CBG-10B,"19 C. Babb, 5 G. Watson Jr, 13 T. Agee, 97 V. Chery, 10 E. Boisdur",5,13:13,25,26,18,7,10,4,40.0,16,8,3,37.5,54,16,9,56.3,14,11,3,8,4,0,2,8,27,21,20,7,11,4,36.4,11,9,3,33.3,40,4,4,100.0,91,13,2,11,4,0,3,11,BCM Gravelines-Dunkerque,Betclic Elite,19 C. Babb,5 G. Watson Jr,13 T. Agee,97 V. Chery,10 E. Boisdur,BG-19B,BG-5J,BG-13A,BG-97C,BG-10B,793.0,38,104.0,79,77.77777777777779,64,26.222222222222214,84,75.66204287515762,5,81.71500630517025,87,-6.052963430012625,32,51.91693290734825,29,48.25367647058823,81,3.6632564367600153,54,103.8338658146965,29,96.50735294117646,81,0 days 00:13:13,7.326512873520031,54,blue
BG-5JBG-13ABG-97CBG-12FBG-77D,"5 G. Watson Jr, 13 T. Agee, 97 V. Chery, 12 V. Fofana, 77 R. Domon",-4,13:07,26,17,22,7,18,6,33.3,9,4,1,25.0,23,4,2,50.0,10,11,5,6,2,0,4,4,25,21,20,7,13,4,30.8,4,7,3,42.9,71,5,4,80.0,56,16,5,11,4,3,5,9,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,13 T. Agee,97 V. Chery,12 V. Fofana,77 R. Domon,BG-5J,BG-13A,BG-97C,BG-12F,BG-77D,787.0,38,65.38461538461539,12,84.0,54,-18.615384615384613,19,79.28843710292249,9,76.23888182973317,95,3.0495552731893127,56,35.77441077441077,2,47.2972972972973,84,-11.52288652288653,23,71.54882154882154,2,94.5945945945946,84,0 days 00:13:07,-23.04577304577306,23,blue
BG-19BBG-45CBG-9BBG-12FBG-77D,"19 C. Babb, 45 T. Cornely, 9 G. Bezhanishvili, 12 V. Fofana, 77 R. Domon",-10,12:31,27,19,15,3,4,0,0.0,0,11,3,27.3,27,11,10,90.9,79,9,1,8,6,3,8,5,25,29,19,10,11,5,45.5,28,8,5,62.5,96,7,4,57.1,16,9,2,7,5,3,4,6,BCM Gravelines-Dunkerque,Betclic Elite,19 C. Babb,45 T. Cornely,9 G. Bezhanishvili,12 V. Fofana,77 R. Domon,BG-19B,BG-45C,BG-9B,BG-12F,BG-77D,751.0,32,70.37037037037037,20,115.99999999999999,4,-45.62962962962962,6,86.2849533954727,16,79.89347536617844,90,6.391478029294262,68,47.88306451612903,20,65.67028985507247,23,-17.787225338943436,11,95.76612903225806,20,131.34057971014494,23,0 days 00:12:31,-35.57445067788687,11,blue
BG-19BBG-3CBG-45CBG-9BBG-12F,"19 C. Babb, 3 H. Cattoor, 45 T. Cornely, 9 G. Bezhanishvili, 12 V. Fofana",4,12:21,26,29,16,9,9,5,55.6,50,7,4,57.1,89,11,7,63.6,22,8,2,6,6,4,4,3,20,25,17,9,6,3,50.0,39,11,6,54.5,88,2,1,50.0,10,6,2,4,8,1,4,8,BCM Gravelines-Dunkerque,Betclic Elite,19 C. Babb,3 H. Cattoor,45 T. Cornely,9 G. Bezhanishvili,12 V. Fofana,BG-19B,BG-3C,BG-45C,BG-9B,BG-12F,741.0,32,111.53846153846155,87,125.0,2,-13.461538461538453,26,84.21052631578947,15,64.77732793522267,99,19.433198380566793,93,69.57773512476008,80,69.91051454138703,13,-0.33277941662694843,45,139.15547024952016,80,139.82102908277406,13,0 days 00:12:21,-0.6655588332538969,45,blue
BG-19BBG-5JBG-9BBG-13ABG-77D,"19 C. Babb, 5 G. Watson Jr, 9 G. Bezhanishvili, 13 T. Agee, 77 R. Domon",2,11:56,21,23,16,7,9,5,55.6,50,7,2,28.6,30,9,7,77.8,52,8,3,5,5,2,2,6,23,21,19,6,11,4,36.4,11,8,2,25.0,17,8,7,87.5,76,11,4,7,3,0,3,5,BCM Gravelines-Dunkerque,Betclic Elite,19 C. Babb,5 G. Watson Jr,9 G. Bezhanishvili,13 T. Agee,77 R. Domon,BG-19B,BG-5J,BG-9B,BG-13A,BG-77D,716.0,26,109.52380952380953,85,91.30434782608695,40,18.21946169772258,73,70.39106145251397,2,77.09497206703911,94,-6.703910614525142,28,57.61523046092184,49,46.62522202486679,85,10.990008436055057,75,115.23046092184369,49,93.25044404973357,85,0 days 00:11:56,21.980016872110113,75,blue
