id_lineups,Lineup,Plus/Minus,Minutes,Possessions Equipe,Points Equipe,Field goals attempted Equipe,Field goals made Equipe,2-pt field goals attempted Equipe,2-pt field goals made Equipe,"2-pt field goals, % Equipe","centile_2-pt field goals, % Equipe",3-pt field goals attempted Equipe,3-pt field goals made Equipe,"3-pt field goals, % Equipe","centile_3-pt field goals, % Equipe",Free throws attempted Equipe,Free throws made Equipe,"Free throws, % Equipe","centile_Free throws, % Equipe",Rebounds Equipe,Offensive rebounds Equipe,Defensive rebounds Equipe,Assists Equipe,Steals Equipe,Turnovers Equipe,Fouls Equipe,Possessions Opposant,Points Opposant,Field goals attempted Opposant,Field goals made Opposant,2-pt field goals attempted Opposant,2-pt field goals made Opposant,"2-pt field goals, % Opposant","centile_2-pt field goals, % Opposant",3-pt field goals attempted Opposant,3-pt field goals made Opposant,"3-pt field goals, % Opposant","centile_3-pt field goals, % Opposant",Free throws attempted Opposant,Free throws made Opposant,"Free throws, % Opposant","centile_Free throws, % Opposant",Rebounds Opposant,Offensive rebounds Opposant,Defensive rebounds Opposant,Assists Opposant,Steals Opposant,Turnovers Opposant,Fouls Opposant,Equipe,Championnat,Player_1_name,Player_2_name,Player_3_name,Player_4_name,Player_5_name,Player_1_id,Player_2_id,Player_3_id,Player_4_id,Player_5_id,Secondes,centile_Secondes,Rentabilite_possessions_equipe,centile_Rentabilite_possessions_equipe,Rentabilite_possessions_opp,centile_Rentabilite_possessions_opp,Differentiel_rentabilite_possessions,centile_Differentiel_rentabilite_possessions,Rentabilite_temps_equipe,centile_Rentabilite_temps_equipe,Rentabilite_temps_opp,centile_Rentabilite_temps_opp,Differentiel_rentabilite_temps,centile_Differentiel_rentabilite_temps,True_Shooting_%_equipe,centile_True_Shooting_%_equipe,True_Shooting_%_opp,centile_True_Shooting_%_opp,Differentiel_True_Shooting_%,centile_Differentiel_True_Shooting_%,Pts_Tirs_Tentes_equipe,centile_Pts_Tirs_Tentes_equipe,Pts_Tirs_Tentes_opp,centile_Pts_Tirs_Tentes_opp,minutes_filtre,Differentiel_Pts_Tirs_Tentes,centile_Differentiel_Pts_Tirs_Tentes,Color
CB-0WCB-8MCB-12DCB-22BCB-3S,"0 A. Wheeler, 8 J. McNeace, 12 M. Diawara, 22 S. Bracq, 3 S. Smith",0,11:00,28,21,17,10,15,9,60.0,66,2,1,50.0,80,0,0,0.0,1,9,3,6,7,2,5,4,27,21,18,8,11,4,36.4,11,7,4,57.1,91,2,1,50.0,10,7,3,4,5,4,5,5,Cholet Basket,Betclic Elite,0 A. Wheeler,8 J. McNeace,12 M. Diawara,22 S. Bracq,3 S. Smith,CB-0W,CB-8M,CB-12D,CB-22B,CB-3S,660.0,16,75.0,31,77.77777777777779,63,-2.7777777777777857,44,101.81818181818183,74,98.18181818181819,38,3.6363636363636402,62,61.76470588235294,63,55.61440677966102,59,6.150299102691925,61,123.52941176470588,63,111.22881355932203,59,0 days 00:11:00,12.30059820538385,61,blue
CB-2ICB-8MCB-7SCB-12DCB-3S,"2 C. Melvin III, 8 J. McNeace, 7 N. De Sousa, 12 M. Diawara, 3 S. Smith",-4,10:19,19,18,15,8,9,7,77.8,95,6,1,16.7,12,4,1,25.0,4,6,0,6,7,2,1,7,23,22,13,7,6,4,66.7,82,7,3,42.9,71,6,5,83.3,66,7,0,7,6,1,3,3,Cholet Basket,Betclic Elite,2 C. Melvin III,8 J. McNeace,7 N. De Sousa,12 M. Diawara,3 S. Smith,CB-2I,CB-8M,CB-7S,CB-12D,CB-3S,619.0,6,94.73684210526315,69,95.65217391304348,26,-0.9153318077803334,48,73.66720516962843,2,89.17609046849758,76,-15.508885298869146,11,53.69928400954653,37,70.33248081841433,9,-16.633196808867794,14,107.39856801909306,37,140.66496163682865,9,0 days 00:10:19,-33.26639361773559,14,blue
CB-21RCB-32VCB-7SCB-12DCB-3S,"21 A. Roberson, 32 B. Vautier, 7 N. De Sousa, 12 M. Diawara, 3 S. Smith",3,10:08,19,22,11,8,7,6,85.7,98,4,2,50.0,80,6,4,66.7,30,6,0,6,6,1,3,4,26,19,17,7,9,5,55.6,59,8,2,25.0,17,5,3,60.0,18,6,3,3,4,2,5,6,Cholet Basket,Betclic Elite,21 A. Roberson,32 B. Vautier,7 N. De Sousa,12 M. Diawara,3 S. Smith,CB-21R,CB-32V,CB-7S,CB-12D,CB-3S,608.0,2,115.78947368421053,92,73.07692307692307,74,42.71255060728747,96,75.0,3,102.63157894736842,19,-27.631578947368425,2,80.64516129032258,98,49.47916666666667,78,31.165994623655905,98,161.29032258064515,98,98.95833333333334,78,0 days 00:10:08,62.33198924731181,98,blue
CB-2ICB-5CCB-11ACB-32VCB-3S,"2 C. Melvin III, 5 T. Campbell, 11 G. Ayayi, 32 B. Vautier, 3 S. Smith",0,10:02,25,24,13,9,9,7,77.8,95,4,2,50.0,80,7,4,57.1,18,6,1,5,8,2,5,5,24,24,15,9,7,5,71.4,91,8,4,50.0,84,5,2,40.0,5,5,2,3,6,3,6,6,Cholet Basket,Betclic Elite,2 C. Melvin III,5 T. Campbell,11 G. Ayayi,32 B. Vautier,3 S. Smith,CB-2I,CB-5C,CB-11A,CB-32V,CB-3S,602.0,1,96.0,72,100.0,17,-4.0,41,99.66777408637874,68,95.68106312292358,51,3.9867109634551667,63,74.6268656716418,91,69.76744186046511,12,4.859423811176683,57,149.2537313432836,91,139.53488372093022,12,0 days 00:10:02,9.718847622353366,57,blue
BG-5JBG-13ABG-97CBG-3CBG-19B,"5 G. Watson Jr, 13 T. Agee, 97 V. Chery, 3 H. Cattoor, 19 C. Babb",16,62:30,139,132,99,47,55,32,58.2,57,44,15,34.1,47,26,23,88.5,75,48,11,37,32,7,11,31,147,116,101,47,58,35,60.3,72,43,12,27.9,24,17,10,58.8,17,47,14,33,21,5,15,32,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,13 T. Agee,97 V. Chery,3 H. Cattoor,19 C. Babb,BG-5J,BG-13A,BG-97C,BG-3C,BG-19B,3750.0,97,94.96402877697841,70,78.91156462585033,61,16.052464151128078,69,88.96,21,94.08,59,-5.1200000000000045,33,59.76095617529881,58,53.46607669616519,67,6.29487947913362,61,119.52191235059762,58,106.93215339233038,67,0 days 01:02:30,12.58975895826724,61,blue
BG-5JBG-9BBG-13ABG-3CBG-19B,"5 G. Watson Jr, 9 G. Bezhanishvili, 13 T. Agee, 3 H. Cattoor, 19 C. Babb",11,49:56,116,105,77,36,37,22,59.5,64,40,14,35.0,48,21,19,90.5,79,44,7,37,19,5,16,23,115,94,87,35,51,23,45.1,26,36,12,33.3,41,16,12,75.0,43,42,10,32,28,6,10,24,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,9 G. Bezhanishvili,13 T. Agee,3 H. Cattoor,19 C. Babb,BG-5J,BG-9B,BG-13A,BG-3C,BG-19B,2996.0,94,90.51724137931035,62,81.73913043478261,56,8.77811094452774,59,92.92389853137516,34,92.12283044058745,66,0.8010680907877088,55,60.876623376623385,61,49.97873245427477,77,10.897890922348616,74,121.75324675324677,61,99.95746490854954,77,0 days 00:49:56,21.79578184469723,74,blue
BG-5JBG-9BBG-13ABG-12FBG-19B,"5 G. Watson Jr, 9 G. Bezhanishvili, 13 T. Agee, 12 V. Fofana, 19 C. Babb",8,30:17,73,61,47,21,29,14,48.3,30,18,7,38.9,58,12,12,100.0,90,22,3,19,12,6,11,13,75,53,51,18,27,9,33.3,6,24,9,37.5,56,14,8,57.1,14,28,10,18,16,5,10,18,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,9 G. Bezhanishvili,13 T. Agee,12 V. Fofana,19 C. Babb,BG-5J,BG-9B,BG-13A,BG-12F,BG-19B,1817.0,83,83.56164383561644,44,70.66666666666667,80,12.894977168949765,65,96.42267473858007,53,99.06439185470556,34,-2.6417171161254913,40,58.33970925784239,52,46.361091672498254,86,11.978617585344132,76,116.67941851568477,52,92.72218334499651,86,0 days 00:30:17,23.957235170688264,76,blue
BG-5JBG-12FBG-97CBG-45CBG-19B,"5 G. Watson Jr, 12 V. Fofana, 97 V. Chery, 45 T. Cornely, 19 C. Babb",-5,25:45,62,54,34,18,16,11,68.8,84,18,7,38.9,58,17,11,64.7,26,13,4,9,15,5,8,19,65,59,35,15,22,11,50.0,39,13,4,30.8,31,30,25,83.3,66,20,7,13,9,5,10,16,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,12 V. Fofana,97 V. Chery,45 T. Cornely,19 C. Babb,BG-5J,BG-12F,BG-97C,BG-45C,BG-19B,1545.0,78,87.09677419354838,52,90.76923076923077,37,-3.6724565756823893,41,96.31067961165049,52,100.97087378640776,25,-4.6601941747572795,34,65.09161041465767,74,61.203319502074685,36,3.888290912582981,55,130.18322082931533,74,122.40663900414937,36,0 days 00:25:45,7.776581825165962,55,blue
BG-5JBG-9BBG-12FBG-45CBG-77D,"5 G. Watson Jr, 9 G. Bezhanishvili, 12 V. Fofana, 45 T. Cornely, 77 R. Domon",-19,23:27,52,31,34,13,28,12,42.9,21,6,1,16.7,12,9,4,44.4,7,14,5,9,4,4,9,15,52,50,32,19,23,15,65.2,79,9,4,44.4,76,11,8,72.7,36,17,3,14,8,5,7,9,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,9 G. Bezhanishvili,12 V. Fofana,45 T. Cornely,77 R. Domon,BG-5J,BG-9B,BG-12F,BG-45C,BG-77D,1407.0,77,59.61538461538461,8,96.15384615384616,25,-36.53846153846155,10,88.69936034115139,19,88.69936034115139,78,0.0,50,40.83245521601686,6,67.86102062975027,16,-27.02856541373341,6,81.66491043203372,6,135.72204125950054,16,0 days 00:23:27,-54.05713082746682,6,blue
BG-5JBG-12FBG-97CBG-3CBG-19B,"5 G. Watson Jr, 12 V. Fofana, 97 V. Chery, 3 H. Cattoor, 19 C. Babb",-1,19:05,54,32,32,11,19,7,36.8,11,13,4,30.8,34,10,6,60.0,21,18,8,10,5,5,6,7,42,33,26,13,15,9,60.0,70,11,4,36.4,51,4,3,75.0,43,14,3,11,7,3,9,13,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,12 V. Fofana,97 V. Chery,3 H. Cattoor,19 C. Babb,BG-5J,BG-12F,BG-97C,BG-3C,BG-19B,1145.0,66,59.25925925925925,8,78.57142857142857,62,-19.312169312169317,19,113.1877729257642,92,88.03493449781658,79,25.152838427947614,95,43.956043956043956,12,59.43804034582132,43,-15.481996389777365,16,87.91208791208791,12,118.87608069164264,43,0 days 00:19:05,-30.96399277955473,16,blue
BG-5JBG-9BBG-13ABG-12FBG-45C,"5 G. Watson Jr, 9 G. Bezhanishvili, 13 T. Agee, 12 V. Fofana, 45 T. Cornely",10,17:35,34,39,26,15,17,12,70.6,88,9,3,33.3,42,7,6,85.7,71,11,1,10,10,3,3,5,33,29,19,11,10,6,60.0,70,9,5,55.6,89,3,2,66.7,25,10,0,10,6,1,6,6,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,9 G. Bezhanishvili,13 T. Agee,12 V. Fofana,45 T. Cornely,BG-5J,BG-9B,BG-13A,BG-12F,BG-45C,1055.0,61,114.70588235294117,90,87.87878787878788,44,26.8270944741533,83,77.34597156398104,4,75.07109004739335,98,2.2748815165876834,57,67.0563961485557,77,71.35826771653542,6,-4.301871567979717,39,134.1127922971114,77,142.71653543307085,6,0 days 00:17:35,-8.603743135959434,39,blue
BG-5JBG-12FBG-97CBG-45CBG-77D,"5 G. Watson Jr, 12 V. Fofana, 97 V. Chery, 45 T. Cornely, 77 R. Domon",-5,17:04,37,29,25,10,15,6,40.0,16,10,4,40.0,62,6,5,83.3,66,12,3,9,6,2,4,11,46,34,28,13,15,10,66.7,82,13,3,23.1,14,5,5,100.0,91,12,2,10,6,2,2,6,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,12 V. Fofana,97 V. Chery,45 T. Cornely,77 R. Domon,BG-5J,BG-12F,BG-97C,BG-45C,BG-77D,1024.0,58,78.37837837837837,37,73.91304347826086,73,4.4653349001175116,53,86.71875,14,107.8125,9,-21.09375,5,52.460202604920404,33,56.29139072847682,54,-3.831188123556416,40,104.92040520984081,33,112.58278145695364,54,0 days 00:17:04,-7.662376247112832,40,blue
BG-1LBG-5JBG-13ABG-97CBG-19B,"1 R. Langford, 5 G. Watson Jr, 13 T. Agee, 97 V. Chery, 19 C. Babb",-12,16:47,45,26,28,11,15,9,60.0,66,13,2,15.4,9,4,2,50.0,12,15,4,11,4,4,4,6,37,38,26,13,13,7,53.8,52,13,6,46.2,78,6,6,100.0,91,13,2,11,10,2,5,9,BCM Gravelines-Dunkerque,Betclic Elite,1 R. Langford,5 G. Watson Jr,13 T. Agee,97 V. Chery,19 C. Babb,BG-1L,BG-5J,BG-13A,BG-97C,BG-19B,1007.0,57,57.77777777777777,6,102.7027027027027,13,-44.92492492492492,5,107.24925521350546,86,88.18272095332672,79,19.06653426017874,91,43.68279569892473,12,66.34078212290503,20,-22.657986423980297,8,87.36559139784946,12,132.68156424581005,20,0 days 00:16:47,-45.315972847960595,8,blue
BG-5JBG-9BBG-12FBG-77DBG-19B,"5 G. Watson Jr, 9 G. Bezhanishvili, 12 V. Fofana, 77 R. Domon, 19 C. Babb",-1,16:17,36,32,20,12,14,8,57.1,53,6,4,66.7,97,5,4,80.0,58,15,3,12,6,0,6,7,35,33,28,13,18,9,50.0,39,10,4,40.0,65,4,3,75.0,43,8,3,5,7,2,1,7,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,9 G. Bezhanishvili,12 V. Fofana,77 R. Domon,19 C. Babb,BG-5J,BG-9B,BG-12F,BG-77D,BG-19B,977.0,53,88.88888888888889,58,94.28571428571428,29,-5.396825396825392,38,88.43398157625383,18,85.97748208802457,85,2.4564994882292552,58,72.07207207207207,86,55.443548387096776,60,16.6285236849753,83,144.14414414414415,86,110.88709677419355,60,0 days 00:16:17,33.2570473699506,83,blue
BG-5JBG-9BBG-12FBG-45CBG-19B,"5 G. Watson Jr, 9 G. Bezhanishvili, 12 V. Fofana, 45 T. Cornely, 19 C. Babb",11,15:28,34,41,23,14,13,9,69.2,86,10,5,50.0,80,8,8,100.0,90,7,2,5,8,4,2,7,34,30,21,11,12,7,58.3,66,9,4,44.4,76,7,4,57.1,14,11,4,7,5,0,5,7,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,9 G. Bezhanishvili,12 V. Fofana,45 T. Cornely,19 C. Babb,BG-5J,BG-9B,BG-12F,BG-45C,BG-19B,928.0,50,120.58823529411764,96,88.23529411764706,43,32.35294117647058,87,87.93103448275862,16,87.93103448275862,80,0.0,50,77.3001508295626,95,62.292358803986716,31,15.007792025575881,82,154.6003016591252,95,124.58471760797343,31,0 days 00:15:28,30.015584051151762,82,blue
BG-5JBG-13ABG-97CBG-19BBG-10B,"5 G. Watson Jr, 13 T. Agee, 97 V. Chery, 19 C. Babb, 10 E. Boisdur",5,13:15,30,26,18,7,10,4,40.0,16,8,3,37.5,55,16,9,56.3,16,11,3,8,4,0,2,8,30,21,20,7,11,4,36.4,11,9,3,33.3,41,4,4,100.0,91,13,2,11,4,0,3,11,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,13 T. Agee,97 V. Chery,19 C. Babb,10 E. Boisdur,BG-5J,BG-13A,BG-97C,BG-19B,BG-10B,795.0,39,86.66666666666667,51,70.0,83,16.66666666666667,70,90.56603773584905,24,90.56603773584905,71,0.0,50,51.91693290734825,32,48.25367647058823,81,3.6632564367600153,54,103.8338658146965,32,96.50735294117646,81,0 days 00:13:15,7.326512873520031,54,blue
BG-5JBG-13ABG-12FBG-97CBG-77D,"5 G. Watson Jr, 13 T. Agee, 12 V. Fofana, 97 V. Chery, 77 R. Domon",-4,13:07,32,17,22,7,18,6,33.3,8,4,1,25.0,23,4,2,50.0,12,11,5,6,2,0,4,4,31,21,20,7,13,4,30.8,4,7,3,42.9,71,5,4,80.0,56,16,5,11,4,3,5,9,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,13 T. Agee,12 V. Fofana,97 V. Chery,77 R. Domon,BG-5J,BG-13A,BG-12F,BG-97C,BG-77D,787.0,39,53.125,4,67.74193548387096,87,-14.61693548387096,27,97.58576874205845,59,94.53621346886912,58,3.049555273189327,59,35.77441077441077,2,47.2972972972973,83,-11.52288652288653,25,71.54882154882154,2,94.5945945945946,83,0 days 00:13:07,-23.04577304577306,25,blue
BG-5JBG-9BBG-12FBG-3CBG-19B,"5 G. Watson Jr, 9 G. Bezhanishvili, 12 V. Fofana, 3 H. Cattoor, 19 C. Babb",-9,13:03,30,21,20,6,7,2,28.6,6,13,4,30.8,34,5,5,100.0,90,11,2,9,3,1,4,4,28,30,21,9,11,4,36.4,11,10,5,50.0,84,8,7,87.5,75,12,2,10,5,2,4,8,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,9 G. Bezhanishvili,12 V. Fofana,3 H. Cattoor,19 C. Babb,BG-5J,BG-9B,BG-12F,BG-3C,BG-19B,783.0,37,70.0,23,107.14285714285714,9,-37.14285714285714,10,91.95402298850574,31,85.82375478927203,85,6.130268199233711,69,47.2972972972973,20,61.174551386623165,37,-13.877254089325866,19,94.5945945945946,20,122.34910277324633,37,0 days 00:13:03,-27.754508178651733,19,blue
BG-5JBG-13ABG-97CBG-45CBG-19B,"5 G. Watson Jr, 13 T. Agee, 97 V. Chery, 45 T. Cornely, 19 C. Babb",1,12:32,29,32,18,11,14,9,64.3,77,4,2,50.0,80,10,8,80.0,58,9,0,9,1,2,4,7,34,31,23,11,13,7,53.8,52,10,4,40.0,65,5,5,100.0,91,10,3,7,7,3,3,10,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,13 T. Agee,97 V. Chery,45 T. Cornely,19 C. Babb,BG-5J,BG-13A,BG-97C,BG-45C,BG-19B,752.0,33,110.34482758620689,87,91.17647058823529,35,19.1683569979716,72,92.55319148936171,32,108.51063829787235,8,-15.957446808510639,10,71.42857142857143,84,61.50793650793651,36,9.920634920634917,71,142.85714285714286,84,123.01587301587303,36,0 days 00:12:32,19.841269841269835,71,blue
BG-9BBG-12FBG-45CBG-77DBG-19B,"9 G. Bezhanishvili, 12 V. Fofana, 45 T. Cornely, 77 R. Domon, 19 C. Babb",-10,12:27,29,19,15,3,4,0,0.0,0,11,3,27.3,26,11,10,90.9,80,9,1,8,6,3,8,5,30,29,19,10,11,5,45.5,28,8,5,62.5,97,7,4,57.1,14,9,2,7,5,3,4,6,BCM Gravelines-Dunkerque,Betclic Elite,9 G. Bezhanishvili,12 V. Fofana,45 T. Cornely,77 R. Domon,19 C. Babb,BG-9B,BG-12F,BG-45C,BG-77D,BG-19B,747.0,32,65.51724137931035,15,96.66666666666667,22,-31.149425287356323,13,93.1726907630522,36,96.3855421686747,47,-3.2128514056225015,37,47.88306451612903,22,65.67028985507247,22,-17.787225338943436,13,95.76612903225806,22,131.34057971014494,22,0 days 00:12:27,-35.57445067788687,13,blue
BG-5JBG-9BBG-13ABG-77DBG-19B,"5 G. Watson Jr, 9 G. Bezhanishvili, 13 T. Agee, 77 R. Domon, 19 C. Babb",2,12:13,24,23,16,7,9,5,55.6,50,7,2,28.6,30,9,7,77.8,53,8,3,5,5,2,3,6,28,21,19,6,11,4,36.4,11,8,2,25.0,17,8,7,87.5,75,11,4,7,3,0,3,5,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,9 G. Bezhanishvili,13 T. Agee,77 R. Domon,19 C. Babb,BG-5J,BG-9B,BG-13A,BG-77D,BG-19B,733.0,29,95.83333333333334,72,75.0,71,20.833333333333343,74,78.58117326057298,6,91.67803547066849,68,-13.096862210095509,15,57.61523046092184,49,46.62522202486679,84,10.990008436055057,75,115.23046092184369,49,93.25044404973357,84,0 days 00:12:13,21.980016872110113,75,blue
BG-9BBG-12FBG-45CBG-3CBG-19B,"9 G. Bezhanishvili, 12 V. Fofana, 45 T. Cornely, 3 H. Cattoor, 19 C. Babb",5,11:35,27,27,15,8,8,4,50.0,36,7,4,57.1,90,11,7,63.6,24,8,2,6,6,3,4,3,21,22,16,8,6,3,50.0,39,10,5,50.0,84,2,1,50.0,10,6,2,4,7,1,3,7,BCM Gravelines-Dunkerque,Betclic Elite,9 G. Bezhanishvili,12 V. Fofana,45 T. Cornely,3 H. Cattoor,19 C. Babb,BG-9B,BG-12F,BG-45C,BG-3C,BG-19B,695.0,22,100.0,76,104.76190476190477,11,-4.761904761904773,39,93.23741007194243,37,72.5179856115108,98,20.71942446043164,93,68.04435483870968,80,65.16587677725119,23,2.8784780614584946,51,136.08870967741936,80,130.33175355450237,23,0 days 00:11:35,5.756956122916989,51,blue
BG-5JBG-13ABG-12FBG-3CBG-19B,"5 G. Watson Jr, 13 T. Agee, 12 V. Fofana, 3 H. Cattoor, 19 C. Babb",-5,10:32,19,22,10,3,3,2,66.7,81,7,1,14.3,7,17,15,88.2,75,4,0,4,3,0,1,2,22,27,19,10,10,6,60.0,70,9,4,44.4,76,4,3,75.0,43,8,2,6,3,0,0,8,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,13 T. Agee,12 V. Fofana,3 H. Cattoor,19 C. Babb,BG-5J,BG-13A,BG-12F,BG-3C,BG-19B,632.0,10,115.78947368421053,92,122.72727272727273,1,-6.937799043062199,35,72.15189873417722,1,83.54430379746834,90,-11.392405063291122,17,62.92906178489702,66,65.02890173410404,24,-2.0998399492070163,44,125.85812356979405,66,130.05780346820808,24,0 days 00:10:32,-4.199679898414033,44,blue
BG-9BBG-12FBG-45CBG-3CBG-77D,"9 G. Bezhanishvili, 12 V. Fofana, 45 T. Cornely, 3 H. Cattoor, 77 R. Domon",-7,10:30,21,14,15,5,10,4,40.0,16,5,1,20.0,16,4,3,75.0,47,8,2,6,2,2,1,8,25,21,16,7,12,6,50.0,39,4,1,25.0,17,6,6,100.0,91,7,2,5,5,0,2,4,BCM Gravelines-Dunkerque,Betclic Elite,9 G. Bezhanishvili,12 V. Fofana,45 T. Cornely,3 H. Cattoor,77 R. Domon,BG-9B,BG-12F,BG-45C,BG-3C,BG-77D,630.0,9,66.66666666666666,17,84.0,50,-17.333333333333343,22,80.0,8,95.23809523809523,53,-15.238095238095227,12,41.76610978520286,8,56.33047210300429,53,-14.564362317801432,18,83.53221957040572,8,112.66094420600858,53,0 days 00:10:30,-29.128724635602865,18,blue
BG-9BBG-12FBG-45CBG-77DBG-10B,"9 G. Bezhanishvili, 12 V. Fofana, 45 T. Cornely, 77 R. Domon, 10 E. Boisdur",-7,10:19,34,22,17,8,10,5,50.0,36,7,3,42.9,68,5,3,60.0,21,6,4,2,7,4,8,5,22,29,12,9,6,5,83.3,98,6,4,66.7,98,8,7,87.5,75,4,1,3,8,5,4,6,BCM Gravelines-Dunkerque,Betclic Elite,9 G. Bezhanishvili,12 V. Fofana,45 T. Cornely,77 R. Domon,10 E. Boisdur,BG-9B,BG-12F,BG-45C,BG-77D,BG-10B,619.0,6,64.70588235294117,12,131.8181818181818,0,-67.11229946524064,0,131.82552504038773,100,85.2988691437803,88,46.52665589660744,100,57.29166666666667,47,93.4278350515464,0,-36.136168384879724,1,114.58333333333334,47,186.8556701030928,0,0 days 00:10:19,-72.27233676975945,1,blue
BG-9BBG-13ABG-45CBG-3CBG-77D,"9 G. Bezhanishvili, 13 T. Agee, 45 T. Cornely, 3 H. Cattoor, 77 R. Domon",4,10:08,29,35,19,12,12,10,83.3,97,7,2,28.6,30,10,9,90.0,78,9,0,9,6,2,3,5,30,31,21,12,12,7,58.3,66,9,5,55.6,89,7,2,28.6,2,8,2,6,5,1,3,7,BCM Gravelines-Dunkerque,Betclic Elite,9 G. Bezhanishvili,13 T. Agee,45 T. Cornely,3 H. Cattoor,77 R. Domon,BG-9B,BG-13A,BG-45C,BG-3C,BG-77D,608.0,2,120.6896551724138,96,103.33333333333334,13,17.35632183908045,71,114.47368421052632,94,118.42105263157895,1,-3.94736842105263,35,74.78632478632478,91,64.3687707641196,26,10.41755402220518,72,149.57264957264957,91,128.7375415282392,26,0 days 00:10:08,20.83510804441036,72,blue
JDB-43SJDB-1MJDB-83JJDB-7EJDB-11H,"43 C. Sengfelder, 1 M. McDuffie, 83 A. Jean Julien, 7 K. Edwards, 11 D. Holston",-1,26:06,64,56,44,20,26,12,46.2,27,18,8,44.4,70,11,8,72.7,41,23,6,17,18,2,7,22,65,57,42,18,26,13,50.0,39,16,5,31.3,33,20,16,80.0,56,21,4,17,12,3,7,14,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,1 M. McDuffie,83 A. Jean Julien,7 K. Edwards,11 D. Holston,JDB-43S,JDB-1M,JDB-83J,JDB-7E,JDB-11H,1566.0,79,87.5,54,87.6923076923077,44,-0.1923076923076934,49,98.08429118773947,63,99.61685823754789,31,-1.5325670498084207,44,57.33005733005733,47,56.10236220472441,55,1.2276951253329216,50,114.66011466011466,47,112.20472440944881,55,0 days 00:26:06,2.455390250665843,50,blue
JDB-43SJDB-1MJDB-15HJDB-11HJDB-9K,"43 C. Sengfelder, 1 M. McDuffie, 15 G. Hrovat, 11 D. Holston, 9 I. Kamardine",11,23:08,48,52,31,18,16,11,68.8,84,15,7,46.7,74,11,9,81.8,63,11,1,10,12,6,7,12,59,41,33,17,22,13,59.1,67,11,4,36.4,51,4,3,75.0,43,14,5,9,9,4,10,8,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,1 M. McDuffie,15 G. Hrovat,11 D. Holston,9 I. Kamardine,JDB-43S,JDB-1M,JDB-15H,JDB-11H,JDB-9K,1388.0,76,108.33333333333333,84,69.49152542372882,84,38.84180790960451,93,82.9971181556196,10,102.01729106628243,21,-19.020172910662822,6,72.54464285714285,87,58.975834292289996,44,13.568808564852851,79,145.0892857142857,87,117.95166858457999,44,0 days 00:23:08,27.137617129705703,79,blue
JDB-43SJDB-1MJDB-15HJDB-83JJDB-6D,"43 C. Sengfelder, 1 M. McDuffie, 15 G. Hrovat, 83 A. Jean Julien, 6 R. Ducote",-8,22:19,45,45,31,17,17,10,58.8,61,14,7,50.0,80,6,4,66.7,30,13,2,11,14,1,5,17,53,53,29,15,15,8,53.3,50,14,7,50.0,84,21,16,76.2,49,15,5,10,6,4,5,10,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,1 M. McDuffie,15 G. Hrovat,83 A. Jean Julien,6 R. Ducote,JDB-43S,JDB-1M,JDB-15H,JDB-83J,JDB-6D,1339.0,75,100.0,76,100.0,17,0.0,49,80.6572068707991,9,94.99626587005227,55,-14.339058999253169,14,66.884661117717,76,69.2991631799163,14,-2.414502062199304,43,133.769322235434,76,138.5983263598326,14,0 days 00:22:19,-4.829004124398608,43,blue
JDB-43SJDB-1MJDB-15HJDB-0BJDB-11H,"43 C. Sengfelder, 1 M. McDuffie, 15 G. Hrovat, 0 P. Booth, 11 D. Holston",-25,20:47,50,32,35,13,22,11,50.0,36,13,2,15.4,9,6,4,66.7,30,9,4,5,7,3,7,10,50,57,30,22,19,17,89.5,99,11,5,45.5,77,10,8,80.0,56,19,2,17,19,3,8,9,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,1 M. McDuffie,15 G. Hrovat,0 P. Booth,11 D. Holston,JDB-43S,JDB-1M,JDB-15H,JDB-0B,JDB-11H,1247.0,70,64.0,11,113.99999999999999,4,-49.999999999999986,2,96.23095429029671,51,96.23095429029671,47,0.0,50,42.507970244420825,9,82.84883720930233,0,-40.340866964881506,1,85.01594048884165,9,165.69767441860466,0,0 days 00:20:47,-80.68173392976301,1,blue
