id_lineups,Lineup,Plus/Minus,Minutes,Possessions Equipe,Points Equipe,Field goals attempted Equipe,Field goals made Equipe,2-pt field goals attempted Equipe,2-pt field goals made Equipe,"2-pt field goals, % Equipe","centile_2-pt field goals, % Equipe",3-pt field goals attempted Equipe,3-pt field goals made Equipe,"3-pt field goals, % Equipe","centile_3-pt field goals, % Equipe",Free throws attempted Equipe,Free throws made Equipe,"Free throws, % Equipe","centile_Free throws, % Equipe",Rebounds Equipe,Offensive rebounds Equipe,Defensive rebounds Equipe,Assists Equipe,Steals Equipe,Turnovers Equipe,Fouls Equipe,Possessions Opposant,Points Opposant,Field goals attempted Opposant,Field goals made Opposant,2-pt field goals attempted Opposant,2-pt field goals made Opposant,"2-pt field goals, % Opposant","centile_2-pt field goals, % Opposant",3-pt field goals attempted Opposant,3-pt field goals made Opposant,"3-pt field goals, % Opposant","centile_3-pt field goals, % Opposant",Free throws attempted Opposant,Free throws made Opposant,"Free throws, % Opposant","centile_Free throws, % Opposant",Rebounds Opposant,Offensive rebounds Opposant,Defensive rebounds Opposant,Assists Opposant,Steals Opposant,Turnovers Opposant,Fouls Opposant,Equipe,Championnat,Player_1_name,Player_2_name,Player_3_name,Player_4_name,Player_5_name,Player_1_id,Player_2_id,Player_3_id,Player_4_id,Player_5_id,Secondes,centile_Secondes,Rentabilite_possessions_equipe,centile_Rentabilite_possessions_equipe,Rentabilite_possessions_opp,centile_Rentabilite_possessions_opp,Differentiel_rentabilite_possessions,centile_Differentiel_rentabilite_possessions,Rentabilite_temps_equipe,centile_Rentabilite_temps_equipe,Rentabilite_temps_opp,centile_Rentabilite_temps_opp,Differentiel_rentabilite_temps,centile_Differentiel_rentabilite_temps,True_Shooting_equipe_%,centile_True_Shooting_equipe_%,True_Shooting_opp_%,centile_True_Shooting_opp_%,Differentiel_True_Shooting_%,centile_Differentiel_True_Shooting_%,Pts_Tirs_Tentes_equipe,centile_Pts_Tirs_Tentes_equipe,Pts_Tirs_Tentes_opp,centile_Pts_Tirs_Tentes_opp,Differentiel_Pts_Tirs_Tentes,centile_Differentiel_Pts_Tirs_Tentes,Color
CB-7SCB-32VCB-2ICB-25NCB-3S,"7 N. De Sousa, 32 B. Vautier, 2 C. Melvin III, 25 C. Ndow, 3 S. Smith",-12.0,14:07,24.0,22.0,16.0,8.0,8.0,6.0,75.0,93.0,8.0,2.0,25.0,22.0,4.0,4.0,100.0,88.0,4.0,1.0,3.0,4.0,3.0,7.0,6.0,31.0,34.0,22.0,15.0,13.0,11.0,84.6,98.0,9.0,4.0,44.4,75.0,3.0,0.0,0.0,1.0,11.0,4.0,7.0,5.0,3.0,8.0,4.0,Cholet Basket,Betclic Elite,7 N. De Sousa,32 B. Vautier,2 C. Melvin III,25 C. Ndow,3 S. Smith,CB-7S,CB-32V,CB-2I,CB-25N,CB-3S,847.0,42.0,91.66666666666666,61.0,109.6774193548387,9.0,-18.010752688172047,23.0,68.00472255017709,1.0,87.83943329397874,73.0,-19.83471074380165,5.0,61.93693693693693,64.0,72.89879931389365,94.0,-10.961862376956724,27.0,123.87387387387383,64.0,145.7975986277873,5.0,-21.923724753913447,27.0,blue
CB-22BCB-0WCB-12DCB-8MCB-3S,"22 S. Bracq, 0 A. Wheeler, 12 M. Diawara, 8 J. McNeace, 3 S. Smith",0.0,11:02,24.0,21.0,17.0,10.0,15.0,9.0,60.0,62.0,2.0,1.0,50.0,80.0,0.0,0.0,0.0,1.0,9.0,3.0,6.0,7.0,2.0,4.0,4.0,24.0,21.0,18.0,8.0,11.0,4.0,36.4,13.0,7.0,4.0,57.1,90.0,2.0,1.0,50.0,10.0,7.0,3.0,4.0,5.0,4.0,6.0,5.0,Cholet Basket,Betclic Elite,22 S. Bracq,0 A. Wheeler,12 M. Diawara,8 J. McNeace,3 S. Smith,CB-22B,CB-0W,CB-12D,CB-8M,CB-3S,662.0,17.0,87.5,52.0,87.5,48.0,0.0,49.0,87.00906344410878,21.0,87.00906344410878,77.0,0.0,50.0,61.76470588235294,63.0,55.61440677966102,39.0,6.150299102691925,64.0,123.52941176470588,63.0,111.22881355932203,60.0,12.30059820538385,64.0,blue
CB-7SCB-2ICB-12DCB-8MCB-3S,"7 N. De Sousa, 2 C. Melvin III, 12 M. Diawara, 8 J. McNeace, 3 S. Smith",-4.0,10:16,19.0,18.0,15.0,8.0,9.0,7.0,77.8,94.0,6.0,1.0,16.7,11.0,4.0,1.0,25.0,2.0,6.0,0.0,6.0,7.0,2.0,1.0,7.0,23.0,22.0,13.0,7.0,6.0,4.0,66.7,82.0,7.0,3.0,42.9,71.0,6.0,5.0,83.3,65.0,7.0,0.0,7.0,6.0,1.0,3.0,3.0,Cholet Basket,Betclic Elite,7 N. De Sousa,2 C. Melvin III,12 M. Diawara,8 J. McNeace,3 S. Smith,CB-7S,CB-2I,CB-12D,CB-8M,CB-3S,616.0,4.0,94.73684210526316,66.0,95.65217391304348,32.0,-0.9153318077803334,47.0,74.02597402597402,4.0,89.6103896103896,67.0,-15.58441558441558,10.0,53.69928400954653,38.0,70.33248081841433,87.0,-16.633196808867794,14.0,107.39856801909306,38.0,140.66496163682865,12.0,-33.26639361773559,14.0,blue
CB-21RCB-7SCB-32VCB-12DCB-3S,"21 A. Roberson, 7 N. De Sousa, 32 B. Vautier, 12 M. Diawara, 3 S. Smith",3.0,10:12,19.0,22.0,11.0,8.0,7.0,6.0,85.7,97.0,4.0,2.0,50.0,80.0,6.0,4.0,66.7,28.0,6.0,0.0,6.0,6.0,1.0,3.0,4.0,22.0,19.0,17.0,7.0,9.0,5.0,55.6,58.0,8.0,2.0,25.0,17.0,5.0,3.0,60.0,17.0,6.0,3.0,3.0,4.0,2.0,5.0,6.0,Cholet Basket,Betclic Elite,21 A. Roberson,7 N. De Sousa,32 B. Vautier,12 M. Diawara,3 S. Smith,CB-21R,CB-7S,CB-32V,CB-12D,CB-3S,612.0,3.0,115.78947368421052,90.0,86.36363636363636,50.0,29.42583732057417,87.0,74.50980392156863,4.0,86.27450980392156,81.0,-11.764705882352928,17.0,80.64516129032258,96.0,49.47916666666667,21.0,31.165994623655905,98.0,161.29032258064515,96.0,98.95833333333334,78.0,62.33198924731181,98.0,blue
BG-5JBG-13ABG-97CBG-3CBG-19B,"5 G. Watson Jr, 13 T. Agee, 97 V. Chery, 3 H. Cattoor, 19 C. Babb",16.0,59:00,129.0,124.0,94.0,45.0,54.0,31.0,57.4,53.0,40.0,14.0,35.0,48.0,22.0,20.0,90.9,76.0,45.0,10.0,35.0,30.0,7.0,11.0,27.0,138.0,108.0,97.0,44.0,56.0,33.0,58.9,65.0,41.0,11.0,26.8,20.0,15.0,9.0,60.0,17.0,45.0,14.0,31.0,20.0,5.0,15.0,28.0,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,13 T. Agee,97 V. Chery,3 H. Cattoor,19 C. Babb,BG-5J,BG-13A,BG-97C,BG-3C,BG-19B,3540.0,96.0,96.12403100775194,68.0,78.26086956521739,66.0,17.863161442534548,73.0,87.45762711864407,21.0,93.55932203389833,51.0,-6.101694915254242,28.0,59.79938271604938,59.0,52.12355212355213,28.0,7.675830592497249,68.0,119.59876543209876,59.0,104.24710424710426,71.0,15.351661184994498,68.0,blue
BG-5JBG-9BBG-13ABG-3CBG-19B,"5 G. Watson Jr, 9 G. Bezhanishvili, 13 T. Agee, 3 H. Cattoor, 19 C. Babb",17.0,46:46,111.0,102.0,73.0,35.0,35.0,22.0,62.9,72.0,38.0,13.0,34.2,46.0,21.0,19.0,90.5,75.0,43.0,7.0,36.0,18.0,5.0,16.0,21.0,108.0,85.0,81.0,32.0,48.0,21.0,43.8,23.0,33.0,11.0,33.3,41.0,13.0,10.0,76.9,48.0,38.0,9.0,29.0,27.0,6.0,10.0,24.0,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,9 G. Bezhanishvili,13 T. Agee,3 H. Cattoor,19 C. Babb,BG-5J,BG-9B,BG-13A,BG-3C,BG-19B,2806.0,93.0,91.8918918918919,62.0,78.70370370370371,64.0,13.188188188188192,65.0,94.93941553813256,52.0,92.37348538845332,58.0,2.5659301496792466,59.0,62.0136186770428,64.0,49.00830258302583,20.0,13.005316094016967,78.0,124.0272373540856,64.0,98.01660516605166,79.0,26.010632188033934,78.0,blue
BG-5JBG-9BBG-13ABG-12FBG-19B,"5 G. Watson Jr, 9 G. Bezhanishvili, 13 T. Agee, 12 V. Fofana, 19 C. Babb",8.0,30:17,73.0,61.0,47.0,21.0,29.0,14.0,48.3,32.0,18.0,7.0,38.9,60.0,12.0,12.0,100.0,88.0,22.0,3.0,19.0,12.0,6.0,11.0,13.0,75.0,53.0,51.0,18.0,27.0,9.0,33.3,8.0,24.0,9.0,37.5,55.0,14.0,8.0,57.1,13.0,28.0,10.0,18.0,16.0,5.0,10.0,18.0,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,9 G. Bezhanishvili,13 T. Agee,12 V. Fofana,19 C. Babb,BG-5J,BG-9B,BG-13A,BG-12F,BG-19B,1817.0,85.0,83.56164383561644,43.0,70.66666666666667,82.0,12.894977168949763,64.0,96.42267473858008,58.0,99.06439185470556,27.0,-2.6417171161254918,39.0,58.33970925784239,54.0,46.361091672498254,13.0,11.978617585344132,76.0,116.67941851568476,54.0,92.72218334499652,86.0,23.957235170688264,76.0,blue
BG-5JBG-12FBG-97CBG-45CBG-19B,"5 G. Watson Jr, 12 V. Fofana, 97 V. Chery, 45 T. Cornely, 19 C. Babb",0.0,24:14,59.0,54.0,32.0,18.0,16.0,11.0,68.8,85.0,16.0,7.0,43.8,70.0,17.0,11.0,64.7,24.0,12.0,4.0,8.0,15.0,5.0,7.0,16.0,59.0,54.0,32.0,15.0,21.0,11.0,52.4,48.0,11.0,4.0,36.4,52.0,23.0,20.0,87.0,73.0,16.0,5.0,11.0,8.0,5.0,10.0,16.0,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,12 V. Fofana,97 V. Chery,45 T. Cornely,19 C. Babb,BG-5J,BG-12F,BG-97C,BG-45C,BG-19B,1454.0,77.0,91.52542372881356,60.0,91.52542372881356,38.0,0.0,49.0,97.38651994497936,63.0,97.38651994497936,33.0,0.0,50.0,68.38905775075987,79.0,64.1025641025641,72.0,4.286493648195773,57.0,136.77811550151975,79.0,128.2051282051282,27.0,8.572987296391545,57.0,blue
BG-5JBG-9BBG-12FBG-45CBG-77D,"5 G. Watson Jr, 9 G. Bezhanishvili, 12 V. Fofana, 45 T. Cornely, 77 R. Domon",-19.0,23:27,52.0,31.0,34.0,13.0,28.0,12.0,42.9,22.0,6.0,1.0,16.7,11.0,9.0,4.0,44.4,7.0,14.0,5.0,9.0,4.0,4.0,9.0,15.0,52.0,50.0,32.0,19.0,23.0,15.0,65.2,79.0,9.0,4.0,44.4,75.0,11.0,8.0,72.7,35.0,17.0,3.0,14.0,8.0,5.0,7.0,9.0,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,9 G. Bezhanishvili,12 V. Fofana,45 T. Cornely,77 R. Domon,BG-5J,BG-9B,BG-12F,BG-45C,BG-77D,1407.0,77.0,59.61538461538461,8.0,96.15384615384616,30.0,-36.53846153846155,11.0,88.69936034115139,25.0,88.69936034115139,70.0,0.0,50.0,40.83245521601686,6.0,67.86102062975027,81.0,-27.02856541373341,6.0,81.66491043203372,6.0,135.72204125950054,18.0,-54.05713082746682,6.0,blue
BG-5JBG-12FBG-97CBG-3CBG-19B,"5 G. Watson Jr, 12 V. Fofana, 97 V. Chery, 3 H. Cattoor, 19 C. Babb",-1.0,19:05,54.0,32.0,32.0,11.0,19.0,7.0,36.8,11.0,13.0,4.0,30.8,36.0,10.0,6.0,60.0,20.0,18.0,8.0,10.0,5.0,5.0,6.0,7.0,42.0,33.0,26.0,13.0,15.0,9.0,60.0,68.0,11.0,4.0,36.4,52.0,4.0,3.0,75.0,42.0,14.0,3.0,11.0,7.0,3.0,9.0,13.0,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,12 V. Fofana,97 V. Chery,3 H. Cattoor,19 C. Babb,BG-5J,BG-12F,BG-97C,BG-3C,BG-19B,1145.0,66.0,59.25925925925925,7.0,78.57142857142857,65.0,-19.31216931216932,22.0,113.1877729257642,93.0,88.03493449781658,72.0,25.15283842794761,95.0,43.95604395604396,12.0,59.43804034582132,56.0,-15.481996389777365,16.0,87.91208791208791,12.0,118.87608069164264,43.0,-30.96399277955473,16.0,blue
BG-5JBG-9BBG-13ABG-12FBG-45C,"5 G. Watson Jr, 9 G. Bezhanishvili, 13 T. Agee, 12 V. Fofana, 45 T. Cornely",10.0,17:35,34.0,39.0,26.0,15.0,17.0,12.0,70.6,88.0,9.0,3.0,33.3,42.0,7.0,6.0,85.7,68.0,11.0,1.0,10.0,10.0,3.0,3.0,5.0,33.0,29.0,19.0,11.0,10.0,6.0,60.0,68.0,9.0,5.0,55.6,88.0,3.0,2.0,66.7,24.0,10.0,0.0,10.0,6.0,1.0,6.0,6.0,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,9 G. Bezhanishvili,13 T. Agee,12 V. Fofana,45 T. Cornely,BG-5J,BG-9B,BG-13A,BG-12F,BG-45C,1055.0,62.0,114.70588235294116,88.0,87.87878787878788,47.0,26.8270944741533,84.0,77.34597156398104,5.0,75.07109004739335,98.0,2.2748815165876834,57.0,67.0563961485557,76.0,71.35826771653542,91.0,-4.301871567979717,42.0,134.1127922971114,76.0,142.71653543307085,8.0,-8.603743135959434,42.0,blue
BG-5JBG-12FBG-97CBG-45CBG-77D,"5 G. Watson Jr, 12 V. Fofana, 97 V. Chery, 45 T. Cornely, 77 R. Domon",-5.0,17:04,37.0,29.0,25.0,10.0,15.0,6.0,40.0,16.0,10.0,4.0,40.0,63.0,6.0,5.0,83.3,64.0,12.0,3.0,9.0,6.0,2.0,4.0,11.0,46.0,34.0,28.0,13.0,15.0,10.0,66.7,82.0,13.0,3.0,23.1,13.0,5.0,5.0,100.0,90.0,12.0,2.0,10.0,6.0,2.0,2.0,6.0,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,12 V. Fofana,97 V. Chery,45 T. Cornely,77 R. Domon,BG-5J,BG-12F,BG-97C,BG-45C,BG-77D,1024.0,60.0,78.37837837837837,37.0,73.91304347826086,74.0,4.465334900117512,54.0,86.71875,20.0,107.8125,7.0,-21.09375,4.0,52.4602026049204,34.0,56.29139072847682,43.0,-3.831188123556416,43.0,104.9204052098408,34.0,112.58278145695364,56.0,-7.662376247112832,43.0,blue
BG-1LBG-5JBG-13ABG-97CBG-19B,"1 R. Langford, 5 G. Watson Jr, 13 T. Agee, 97 V. Chery, 19 C. Babb",-12.0,16:47,45.0,26.0,28.0,11.0,15.0,9.0,60.0,62.0,13.0,2.0,15.4,8.0,4.0,2.0,50.0,12.0,15.0,4.0,11.0,4.0,4.0,4.0,6.0,37.0,38.0,26.0,13.0,13.0,7.0,53.8,51.0,13.0,6.0,46.2,78.0,6.0,6.0,100.0,90.0,13.0,2.0,11.0,10.0,2.0,5.0,9.0,BCM Gravelines-Dunkerque,Betclic Elite,1 R. Langford,5 G. Watson Jr,13 T. Agee,97 V. Chery,19 C. Babb,BG-1L,BG-5J,BG-13A,BG-97C,BG-19B,1007.0,58.0,57.77777777777777,6.0,102.7027027027027,18.0,-44.92492492492492,6.0,107.24925521350546,87.0,88.18272095332672,72.0,19.06653426017874,91.0,43.68279569892473,11.0,66.34078212290503,76.0,-22.657986423980297,8.0,87.36559139784946,11.0,132.68156424581005,23.0,-45.3159728479606,8.0,blue
BG-5JBG-9BBG-12FBG-77DBG-19B,"5 G. Watson Jr, 9 G. Bezhanishvili, 12 V. Fofana, 77 R. Domon, 19 C. Babb",-1.0,16:12,36.0,32.0,20.0,12.0,14.0,8.0,57.1,51.0,6.0,4.0,66.7,97.0,5.0,4.0,80.0,56.0,15.0,3.0,12.0,6.0,0.0,6.0,7.0,34.0,33.0,28.0,13.0,18.0,9.0,50.0,39.0,10.0,4.0,40.0,64.0,4.0,3.0,75.0,42.0,8.0,3.0,5.0,7.0,2.0,1.0,7.0,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,9 G. Bezhanishvili,12 V. Fofana,77 R. Domon,19 C. Babb,BG-5J,BG-9B,BG-12F,BG-77D,BG-19B,972.0,54.0,88.88888888888889,56.0,97.05882352941175,26.0,-8.169934640522882,35.0,88.88888888888889,26.0,83.95061728395062,85.0,4.938271604938265,68.0,72.07207207207207,86.0,55.443548387096776,38.0,16.6285236849753,84.0,144.14414414414415,86.0,110.88709677419357,61.0,33.2570473699506,84.0,blue
BG-5JBG-9BBG-12FBG-45CBG-19B,"5 G. Watson Jr, 9 G. Bezhanishvili, 12 V. Fofana, 45 T. Cornely, 19 C. Babb",9.0,15:03,33.0,39.0,22.0,13.0,12.0,8.0,66.7,82.0,10.0,5.0,50.0,80.0,8.0,8.0,100.0,88.0,7.0,2.0,5.0,8.0,3.0,2.0,6.0,32.0,30.0,21.0,11.0,12.0,7.0,58.3,64.0,9.0,4.0,44.4,75.0,7.0,4.0,57.1,13.0,11.0,4.0,7.0,5.0,0.0,4.0,7.0,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,9 G. Bezhanishvili,12 V. Fofana,45 T. Cornely,19 C. Babb,BG-5J,BG-9B,BG-12F,BG-45C,BG-19B,903.0,51.0,118.1818181818182,92.0,93.75,35.0,24.431818181818187,81.0,87.7076411960133,22.0,85.04983388704319,84.0,2.6578073089701064,60.0,76.41065830721003,94.0,62.29235880398672,66.0,14.118299503223312,81.0,152.82131661442006,94.0,124.58471760797345,33.0,28.236599006446625,81.0,blue
BG-5JBG-13ABG-97CBG-19BBG-10B,"5 G. Watson Jr, 13 T. Agee, 97 V. Chery, 19 C. Babb, 10 E. Boisdur",5.0,13:15,30.0,26.0,18.0,7.0,10.0,4.0,40.0,16.0,8.0,3.0,37.5,55.0,16.0,9.0,56.3,16.0,11.0,3.0,8.0,4.0,0.0,2.0,8.0,30.0,21.0,20.0,7.0,11.0,4.0,36.4,13.0,9.0,3.0,33.3,41.0,4.0,4.0,100.0,90.0,13.0,2.0,11.0,4.0,0.0,3.0,11.0,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,13 T. Agee,97 V. Chery,19 C. Babb,10 E. Boisdur,BG-5J,BG-13A,BG-97C,BG-19B,BG-10B,795.0,37.0,86.66666666666667,50.0,70.0,83.0,16.66666666666667,71.0,90.56603773584904,30.0,90.56603773584904,63.0,0.0,50.0,51.91693290734825,32.0,48.25367647058823,18.0,3.6632564367600153,56.0,103.8338658146965,32.0,96.50735294117646,81.0,7.326512873520031,56.0,blue
BG-5JBG-13ABG-12FBG-97CBG-77D,"5 G. Watson Jr, 13 T. Agee, 12 V. Fofana, 97 V. Chery, 77 R. Domon",-4.0,13:07,32.0,17.0,22.0,7.0,18.0,6.0,33.3,8.0,4.0,1.0,25.0,22.0,4.0,2.0,50.0,12.0,11.0,5.0,6.0,2.0,0.0,4.0,4.0,31.0,21.0,20.0,7.0,13.0,4.0,30.8,5.0,7.0,3.0,42.9,71.0,5.0,4.0,80.0,55.0,16.0,5.0,11.0,4.0,3.0,5.0,9.0,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,13 T. Agee,12 V. Fofana,97 V. Chery,77 R. Domon,BG-5J,BG-13A,BG-12F,BG-97C,BG-77D,787.0,36.0,53.125,3.0,67.74193548387096,88.0,-14.61693548387096,28.0,97.58576874205843,63.0,94.53621346886912,49.0,3.049555273189327,61.0,35.77441077441077,2.0,47.2972972972973,15.0,-11.52288652288653,25.0,71.54882154882154,2.0,94.5945945945946,84.0,-23.04577304577306,25.0,blue
BG-5JBG-13ABG-97CBG-45CBG-19B,"5 G. Watson Jr, 13 T. Agee, 97 V. Chery, 45 T. Cornely, 19 C. Babb",1.0,12:32,29.0,32.0,18.0,11.0,14.0,9.0,64.3,77.0,4.0,2.0,50.0,80.0,10.0,8.0,80.0,56.0,9.0,0.0,9.0,1.0,2.0,4.0,7.0,34.0,31.0,23.0,11.0,13.0,7.0,53.8,51.0,10.0,4.0,40.0,64.0,5.0,5.0,100.0,90.0,10.0,3.0,7.0,7.0,3.0,3.0,10.0,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,13 T. Agee,97 V. Chery,45 T. Cornely,19 C. Babb,BG-5J,BG-13A,BG-97C,BG-45C,BG-19B,752.0,31.0,110.34482758620688,84.0,91.17647058823528,40.0,19.1683569979716,74.0,92.55319148936172,38.0,108.51063829787236,7.0,-15.95744680851064,9.0,71.42857142857143,84.0,61.50793650793651,64.0,9.920634920634916,72.0,142.85714285714286,84.0,123.01587301587304,35.0,19.841269841269835,72.0,blue
BG-9BBG-12FBG-45CBG-77DBG-19B,"9 G. Bezhanishvili, 12 V. Fofana, 45 T. Cornely, 77 R. Domon, 19 C. Babb",-10.0,12:27,29.0,19.0,15.0,3.0,4.0,0.0,0.0,0.0,11.0,3.0,27.3,28.0,11.0,10.0,90.9,76.0,9.0,1.0,8.0,6.0,3.0,8.0,5.0,30.0,29.0,19.0,10.0,11.0,5.0,45.5,27.0,8.0,5.0,62.5,96.0,7.0,4.0,57.1,13.0,9.0,2.0,7.0,5.0,3.0,4.0,6.0,BCM Gravelines-Dunkerque,Betclic Elite,9 G. Bezhanishvili,12 V. Fofana,45 T. Cornely,77 R. Domon,19 C. Babb,BG-9B,BG-12F,BG-45C,BG-77D,BG-19B,747.0,30.0,65.51724137931035,15.0,96.66666666666669,26.0,-31.149425287356323,13.0,93.1726907630522,44.0,96.3855421686747,39.0,-3.212851405622501,36.0,47.88306451612903,21.0,65.67028985507247,75.0,-17.787225338943436,13.0,95.76612903225806,21.0,131.34057971014494,24.0,-35.57445067788687,13.0,blue
BG-5JBG-9BBG-12FBG-3CBG-19B,"5 G. Watson Jr, 9 G. Bezhanishvili, 12 V. Fofana, 3 H. Cattoor, 19 C. Babb",-7.0,12:24,29.0,21.0,19.0,6.0,7.0,2.0,28.6,6.0,12.0,4.0,33.3,42.0,5.0,5.0,100.0,88.0,11.0,2.0,9.0,3.0,1.0,4.0,4.0,27.0,28.0,20.0,8.0,10.0,3.0,30.0,4.0,10.0,5.0,50.0,83.0,8.0,7.0,87.5,74.0,11.0,2.0,9.0,5.0,2.0,4.0,8.0,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,9 G. Bezhanishvili,12 V. Fofana,3 H. Cattoor,19 C. Babb,BG-5J,BG-9B,BG-12F,BG-3C,BG-19B,744.0,30.0,72.41379310344827,27.0,103.7037037037037,16.0,-31.289910600255425,13.0,93.5483870967742,45.0,87.0967741935484,77.0,6.451612903225794,72.0,49.528301886792455,24.0,59.523809523809526,57.0,-9.99550763701707,30.0,99.05660377358492,24.0,119.04761904761904,42.0,-19.99101527403414,30.0,blue
BG-5JBG-13ABG-12FBG-3CBG-19B,"5 G. Watson Jr, 13 T. Agee, 12 V. Fofana, 3 H. Cattoor, 19 C. Babb",-5.0,10:32,19.0,22.0,10.0,3.0,3.0,2.0,66.7,82.0,7.0,1.0,14.3,7.0,17.0,15.0,88.2,71.0,4.0,0.0,4.0,3.0,0.0,1.0,2.0,22.0,27.0,19.0,10.0,10.0,6.0,60.0,68.0,9.0,4.0,44.4,75.0,4.0,3.0,75.0,42.0,8.0,2.0,6.0,3.0,0.0,0.0,8.0,BCM Gravelines-Dunkerque,Betclic Elite,5 G. Watson Jr,13 T. Agee,12 V. Fofana,3 H. Cattoor,19 C. Babb,BG-5J,BG-13A,BG-12F,BG-3C,BG-19B,632.0,8.0,115.78947368421052,90.0,122.72727272727272,2.0,-6.937799043062199,37.0,72.15189873417722,2.0,83.54430379746834,87.0,-11.392405063291122,17.0,62.92906178489702,66.0,65.02890173410404,74.0,-2.0998399492070163,46.0,125.85812356979405,66.0,130.05780346820808,25.0,-4.199679898414033,46.0,blue
BG-9BBG-12FBG-45CBG-3CBG-77D,"9 G. Bezhanishvili, 12 V. Fofana, 45 T. Cornely, 3 H. Cattoor, 77 R. Domon",-7.0,10:30,21.0,14.0,15.0,5.0,10.0,4.0,40.0,16.0,5.0,1.0,20.0,15.0,4.0,3.0,75.0,47.0,8.0,2.0,6.0,2.0,2.0,1.0,8.0,25.0,21.0,16.0,7.0,12.0,6.0,50.0,39.0,4.0,1.0,25.0,17.0,6.0,6.0,100.0,90.0,7.0,2.0,5.0,5.0,0.0,2.0,4.0,BCM Gravelines-Dunkerque,Betclic Elite,9 G. Bezhanishvili,12 V. Fofana,45 T. Cornely,3 H. Cattoor,77 R. Domon,BG-9B,BG-12F,BG-45C,BG-3C,BG-77D,630.0,7.0,66.66666666666666,16.0,84.0,53.0,-17.333333333333343,24.0,80.0,8.0,95.23809523809524,45.0,-15.238095238095228,12.0,41.76610978520286,8.0,56.33047210300429,44.0,-14.564362317801432,18.0,83.53221957040572,8.0,112.66094420600858,55.0,-29.128724635602865,18.0,blue
BG-9BBG-12FBG-45CBG-77DBG-10B,"9 G. Bezhanishvili, 12 V. Fofana, 45 T. Cornely, 77 R. Domon, 10 E. Boisdur",-7.0,10:19,34.0,22.0,17.0,8.0,10.0,5.0,50.0,38.0,7.0,3.0,42.9,68.0,5.0,3.0,60.0,20.0,6.0,4.0,2.0,7.0,4.0,8.0,5.0,22.0,29.0,12.0,9.0,6.0,5.0,83.3,97.0,6.0,4.0,66.7,98.0,8.0,7.0,87.5,74.0,4.0,1.0,3.0,8.0,5.0,4.0,6.0,BCM Gravelines-Dunkerque,Betclic Elite,9 G. Bezhanishvili,12 V. Fofana,45 T. Cornely,77 R. Domon,10 E. Boisdur,BG-9B,BG-12F,BG-45C,BG-77D,BG-10B,619.0,5.0,64.70588235294117,13.0,131.8181818181818,0.0,-67.11229946524064,1.0,131.82552504038773,100.0,85.2988691437803,83.0,46.52665589660744,100.0,57.29166666666667,50.0,93.4278350515464,100.0,-36.13616838487973,2.0,114.58333333333334,50.0,186.8556701030928,0.0,-72.27233676975945,2.0,blue
BG-9BBG-13ABG-45CBG-3CBG-77D,"9 G. Bezhanishvili, 13 T. Agee, 45 T. Cornely, 3 H. Cattoor, 77 R. Domon",4.0,10:08,29.0,35.0,19.0,12.0,12.0,10.0,83.3,97.0,7.0,2.0,28.6,31.0,10.0,9.0,90.0,74.0,9.0,0.0,9.0,6.0,2.0,3.0,5.0,30.0,31.0,21.0,12.0,12.0,7.0,58.3,64.0,9.0,5.0,55.6,88.0,7.0,2.0,28.6,4.0,8.0,2.0,6.0,5.0,1.0,3.0,7.0,BCM Gravelines-Dunkerque,Betclic Elite,9 G. Bezhanishvili,13 T. Agee,45 T. Cornely,3 H. Cattoor,77 R. Domon,BG-9B,BG-13A,BG-45C,BG-3C,BG-77D,608.0,2.0,120.6896551724138,94.0,103.33333333333334,16.0,17.35632183908045,72.0,114.47368421052632,94.0,118.42105263157896,1.0,-3.94736842105263,33.0,74.78632478632478,91.0,64.3687707641196,73.0,10.41755402220518,73.0,149.57264957264957,91.0,128.7375415282392,26.0,20.83510804441036,73.0,blue
