id_lineups,Lineup,Plus/Minus,Minutes,Possessions Equipe,Points Equipe,Field goals attempted Equipe,Field goals made Equipe,2-pt field goals attempted Equipe,2-pt field goals made Equipe,"2-pt field goals, % Equipe","centile_2-pt field goals, % Equipe",3-pt field goals attempted Equipe,3-pt field goals made Equipe,"3-pt field goals, % Equipe","centile_3-pt field goals, % Equipe",Free throws attempted Equipe,Free throws made Equipe,"Free throws, % Equipe","centile_Free throws, % Equipe",Rebounds Equipe,Offensive rebounds Equipe,Defensive rebounds Equipe,Assists Equipe,Steals Equipe,Turnovers Equipe,Fouls Equipe,Possessions Opposant,Points Opposant,Field goals attempted Opposant,Field goals made Opposant,2-pt field goals attempted Opposant,2-pt field goals made Opposant,"2-pt field goals, % Opposant","centile_2-pt field goals, % Opposant",3-pt field goals attempted Opposant,3-pt field goals made Opposant,"3-pt field goals, % Opposant","centile_3-pt field goals, % Opposant",Free throws attempted Opposant,Free throws made Opposant,"Free throws, % Opposant","centile_Free throws, % Opposant",Rebounds Opposant,Offensive rebounds Opposant,Defensive rebounds Opposant,Assists Opposant,Steals Opposant,Turnovers Opposant,Fouls Opposant,Equipe,Championnat,Player_1_name,Player_2_name,Player_3_name,Player_4_name,Player_5_name,Player_1_id,Player_2_id,Player_3_id,Player_4_id,Player_5_id,Secondes,centile_Secondes,Rentabilite_possessions_equipe,centile_Rentabilite_possessions_equipe,Rentabilite_possessions_opp,centile_Rentabilite_possessions_opp,Differentiel_rentabilite_possessions,centile_Differentiel_rentabilite_possessions,Rentabilite_temps_equipe,centile_Rentabilite_temps_equipe,Rentabilite_temps_opp,centile_Rentabilite_temps_opp,Differentiel_rentabilite_temps,centile_Differentiel_rentabilite_temps,True_Shooting_%_equipe,centile_True_Shooting_%_equipe,True_Shooting_%_opp,centile_True_Shooting_%_opp,Differentiel_True_Shooting_%,centile_Differentiel_True_Shooting_%,Pts_Tirs_Tentes_equipe,centile_Pts_Tirs_Tentes_equipe,Pts_Tirs_Tentes_opp,centile_Pts_Tirs_Tentes_opp,minutes_filtre,Differentiel_Pts_Tirs_Tentes,centile_Differentiel_Pts_Tirs_Tentes,Color
CL-11CCL-15LCL-5BCL-39BCL-17A,"11 A. Chassang, 15 N. Lang, 5 T. Bluiett, 39 K. Baptiste, 17 V. Amsellem",19,34:21,79,79,54,30,33,21,63.6,71,21,9,42.9,67,16,10,62.5,21,25,5,20,22,4,11,15,79,60,54,24,31,16,51.6,41,23,8,34.8,46,7,4,57.1,14,23,6,17,18,6,10,12,CSP Limoges,Betclic Elite,11 A. Chassang,15 N. Lang,5 T. Bluiett,39 K. Baptiste,17 V. Amsellem,CL-11C,CL-15L,CL-5B,CL-39B,CL-17A,2061.0,86,100.0,74,75.9493670886076,69,24.0506329113924,80,91.99417758369724,34,91.99417758369724,66,0.0,49,64.71166448230669,69,52.55781359495445,69,12.153850887352235,75,129.42332896461338,69,105.1156271899089,69,0 days 00:34:21,24.30770177470447,75,blue
CL-11CCL-15LCL-39BCL-17ACL-32G,"11 A. Chassang, 15 N. Lang, 39 K. Baptiste, 17 V. Amsellem, 32 M. Guisse",-14,32:23,72,58,47,22,26,14,53.8,42,21,8,38.1,53,10,6,60.0,19,24,5,19,15,2,13,9,74,72,56,30,34,23,67.6,82,22,7,31.8,35,6,5,83.3,64,25,5,20,17,10,7,13,CSP Limoges,Betclic Elite,11 A. Chassang,15 N. Lang,39 K. Baptiste,17 V. Amsellem,32 M. Guisse,CL-11C,CL-15L,CL-39B,CL-17A,CL-32G,1943.0,85,80.55555555555556,38,97.2972972972973,25,-16.74174174174175,23,88.93463715903242,22,91.40504374678332,69,-2.470406587750901,41,56.42023346303502,40,61.39154160982264,38,-4.971308146787621,38,112.84046692607004,40,122.78308321964528,38,0 days 00:32:23,-9.942616293575242,38,blue
CL-11CCL-15LCL-2BCL-0BCL-39B,"11 A. Chassang, 15 N. Lang, 2 L. Beaufort, 0 S. Boum, 39 K. Baptiste",-20,32:04,76,56,51,22,32,16,50.0,33,19,6,31.6,35,6,6,100.0,90,21,7,14,17,6,12,10,67,76,48,26,21,13,61.9,69,27,13,48.1,80,12,11,91.7,80,24,3,21,19,6,11,10,CSP Limoges,Betclic Elite,11 A. Chassang,15 N. Lang,2 L. Beaufort,0 S. Boum,39 K. Baptiste,CL-11C,CL-15L,CL-2B,CL-0B,CL-39B,1924.0,84,73.68421052631578,25,113.43283582089552,7,-39.74862529457974,8,94.8024948024948,44,83.57588357588358,89,11.226611226611226,79,52.199850857568975,27,71.32132132132132,11,-19.121470463752345,11,104.39970171513795,27,142.64264264264264,11,0 days 00:32:04,-38.24294092750469,11,blue
CL-15LCL-5BCL-10OCL-2BCL-93D,"15 N. Lang, 5 T. Bluiett, 10 M. Osborne, 2 L. Beaufort, 93 M. Diarra",-4,28:40,69,46,38,15,27,11,40.7,16,11,4,36.4,46,16,12,75.0,44,21,6,15,12,5,8,12,66,50,48,19,28,12,42.9,19,20,7,35.0,47,9,5,55.6,12,23,9,14,16,5,9,15,CSP Limoges,Betclic Elite,15 N. Lang,5 T. Bluiett,10 M. Osborne,2 L. Beaufort,93 M. Diarra,CL-15L,CL-5B,CL-10O,CL-2B,CL-93D,1720.0,81,66.66666666666666,15,75.75757575757575,70,-9.090909090909093,34,96.27906976744185,51,92.09302325581396,65,4.186046511627893,64,51.06571936056839,24,48.1139337952271,82,2.9517855653412894,55,102.13143872113677,24,96.2278675904542,82,0 days 00:28:40,5.903571130682579,55,blue
CL-11CCL-15LCL-5BCL-17ACL-32G,"11 A. Chassang, 15 N. Lang, 5 T. Bluiett, 17 V. Amsellem, 32 M. Guisse",-8,28:21,67,56,48,20,26,10,38.5,12,22,10,45.5,74,6,6,100.0,90,20,9,11,14,5,6,10,58,64,39,23,17,14,82.4,97,22,9,40.9,67,11,9,81.8,60,20,6,14,15,2,11,10,CSP Limoges,Betclic Elite,11 A. Chassang,15 N. Lang,5 T. Bluiett,17 V. Amsellem,32 M. Guisse,CL-11C,CL-15L,CL-5B,CL-17A,CL-32G,1701.0,80,83.5820895522388,45,110.34482758620689,9,-26.76273803396809,16,94.5326278659612,43,81.8342151675485,93,12.698412698412696,82,55.29225908372828,36,72.99270072992701,7,-17.700441646198726,12,110.58451816745657,36,145.98540145985402,7,0 days 00:28:21,-35.40088329239745,12,blue
CL-15LCL-5BCL-0BCL-32GCL-93D,"15 N. Lang, 5 T. Bluiett, 0 S. Boum, 32 M. Guisse, 93 M. Diarra",12,26:11,64,61,43,22,20,13,65.0,74,23,9,39.1,57,12,8,66.7,27,21,6,15,19,3,7,13,62,49,41,15,25,12,48.0,29,16,3,18.8,9,18,16,88.9,75,19,7,12,8,3,6,16,CSP Limoges,Betclic Elite,15 N. Lang,5 T. Bluiett,0 S. Boum,32 M. Guisse,93 M. Diarra,CL-15L,CL-5B,CL-0B,CL-32G,CL-93D,1571.0,77,95.3125,68,79.03225806451613,65,16.280241935483872,69,97.77211966900063,61,94.71674092934437,53,3.0553787396562626,58,63.173156586578294,64,50.08176614881439,76,13.091390437763906,77,126.34631317315659,64,100.16353229762878,76,0 days 00:26:11,26.18278087552781,77,blue
CL-15LCL-5BCL-0BCL-39BCL-93D,"15 N. Lang, 5 T. Bluiett, 0 S. Boum, 39 K. Baptiste, 93 M. Diarra",-7,23:24,56,38,29,8,15,4,26.7,3,14,4,28.6,30,21,18,85.7,69,23,2,21,12,1,7,11,51,45,38,16,24,12,50.0,36,14,4,28.6,28,12,9,75.0,42,21,3,18,14,1,3,19,CSP Limoges,Betclic Elite,15 N. Lang,5 T. Bluiett,0 S. Boum,39 K. Baptiste,93 M. Diarra,CL-15L,CL-5B,CL-0B,CL-39B,CL-93D,1404.0,72,67.85714285714286,16,88.23529411764706,47,-20.378151260504197,20,95.72649572649573,48,87.17948717948718,82,8.547008547008545,75,49.68619246861925,21,51.98706099815157,71,-2.3008685295323232,44,99.3723849372385,21,103.97412199630314,71,0 days 00:23:24,-4.6017370590646465,44,blue
CL-15LCL-5BCL-17ACL-32GCL-93D,"15 N. Lang, 5 T. Bluiett, 17 V. Amsellem, 32 M. Guisse, 93 M. Diarra",-19,20:44,45,35,30,14,14,9,64.3,72,16,5,31.3,34,6,2,33.3,4,7,1,6,9,2,6,6,50,54,38,21,26,16,61.5,67,12,5,41.7,68,7,7,100.0,91,22,10,12,10,4,5,9,CSP Limoges,Betclic Elite,15 N. Lang,5 T. Bluiett,17 V. Amsellem,32 M. Guisse,93 M. Diarra,CL-15L,CL-5B,CL-17A,CL-32G,CL-93D,1244.0,65,77.77777777777779,32,108.0,11,-30.222222222222214,14,86.81672025723472,17,96.46302250803859,41,-9.64630225080387,20,53.61519607843137,33,65.72541382667966,27,-12.110217748248289,21,107.23039215686273,33,131.4508276533593,27,0 days 00:20:44,-24.220435496496577,21,blue
CL-15LCL-5BCL-2BCL-39BCL-93D,"15 N. Lang, 5 T. Bluiett, 2 L. Beaufort, 39 K. Baptiste, 93 M. Diarra",5,18:32,44,48,31,17,19,10,52.6,40,12,7,58.3,92,15,7,46.7,6,16,5,11,12,4,4,11,47,43,30,14,16,11,68.8,84,14,3,21.4,12,15,12,80.0,55,13,4,9,11,1,7,9,CSP Limoges,Betclic Elite,15 N. Lang,5 T. Bluiett,2 L. Beaufort,39 K. Baptiste,93 M. Diarra,CL-15L,CL-5B,CL-2B,CL-39B,CL-93D,1112.0,59,109.09090909090908,86,91.48936170212765,38,17.601547388781427,71,94.96402877697841,45,101.43884892086331,23,-6.474820143884898,30,63.82978723404255,66,58.7431693989071,49,5.086617835135449,59,127.6595744680851,66,117.4863387978142,49,0 days 00:18:32,10.173235670270898,59,blue
CL-15LCL-5BCL-2BCL-32GCL-93D,"15 N. Lang, 5 T. Bluiett, 2 L. Beaufort, 32 M. Guisse, 93 M. Diarra",-4,18:26,33,29,24,11,18,9,50.0,33,6,2,33.3,39,5,5,100.0,90,10,3,7,5,1,3,9,35,33,22,12,13,7,53.8,47,9,5,55.6,90,8,4,50.0,8,13,3,10,9,1,2,9,CSP Limoges,Betclic Elite,15 N. Lang,5 T. Bluiett,2 L. Beaufort,32 M. Guisse,93 M. Diarra,CL-15L,CL-5B,CL-2B,CL-32G,CL-93D,1106.0,57,87.87878787878788,54,94.28571428571428,32,-6.406926406926402,40,71.60940325497288,1,75.9493670886076,97,-4.339963833634727,35,55.343511450381676,37,64.65517241379311,29,-9.311660963411434,28,110.68702290076335,37,129.31034482758622,29,0 days 00:18:26,-18.623321926822868,28,blue
CL-5BCL-10OCL-17ACL-32GCL-93D,"5 T. Bluiett, 10 M. Osborne, 17 V. Amsellem, 32 M. Guisse, 93 M. Diarra",-7,16:59,41,27,23,8,15,6,40.0,15,8,2,25.0,22,14,9,64.3,22,14,2,12,7,1,3,11,45,34,25,10,14,6,42.9,19,11,4,36.4,52,12,10,83.3,64,15,2,13,6,1,6,14,CSP Limoges,Betclic Elite,5 T. Bluiett,10 M. Osborne,17 V. Amsellem,32 M. Guisse,93 M. Diarra,CL-5B,CL-10O,CL-17A,CL-32G,CL-93D,1019.0,51,65.85365853658537,15,75.55555555555556,71,-9.701897018970186,33,96.56526005888125,52,105.98626104023552,11,-9.421000981354268,21,46.2962962962963,14,56.14266842800528,58,-9.846372131708982,27,92.5925925925926,14,112.28533685601056,58,0 days 00:16:59,-19.692744263417964,27,blue
CL-0TCL-11CCL-15LCL-5BCL-39B,"0 T. Terry, 11 A. Chassang, 15 N. Lang, 5 T. Bluiett, 39 K. Baptiste",-3,16:46,41,34,24,10,15,4,26.7,3,9,6,66.7,97,11,8,72.7,38,12,4,8,9,3,8,5,32,37,23,14,17,12,70.6,88,6,2,33.3,41,7,7,100.0,91,10,1,9,9,5,4,9,CSP Limoges,Betclic Elite,0 T. Terry,11 A. Chassang,15 N. Lang,5 T. Bluiett,39 K. Baptiste,CL-0T,CL-11C,CL-15L,CL-5B,CL-39B,1006.0,50,82.92682926829268,43,115.625,5,-32.69817073170732,12,97.8131212723658,61,76.34194831013916,97,21.471172962226646,93,58.945908460471564,50,70.93558282208589,12,-11.989674361614327,22,117.89181692094313,50,141.87116564417178,12,0 days 00:16:46,-23.979348723228654,22,blue
CL-15LCL-2BCL-0BCL-39BCL-93D,"15 N. Lang, 2 L. Beaufort, 0 S. Boum, 39 K. Baptiste, 93 M. Diarra",5,14:51,40,35,30,13,20,7,35.0,7,10,6,60.0,93,3,3,100.0,90,16,4,12,7,4,5,8,36,30,24,12,16,11,68.8,84,8,1,12.5,5,8,5,62.5,20,13,1,12,5,4,4,5,CSP Limoges,Betclic Elite,15 N. Lang,2 L. Beaufort,0 S. Boum,39 K. Baptiste,93 M. Diarra,CL-15L,CL-2B,CL-0B,CL-39B,CL-93D,891.0,43,87.5,53,83.33333333333334,57,4.166666666666657,53,107.74410774410774,85,96.96969696969698,40,10.774410774410754,78,55.87484035759898,38,54.50581395348837,64,1.3690264041106062,51,111.74968071519795,38,109.01162790697674,64,0 days 00:14:51,2.7380528082212123,51,blue
CL-11CCL-15LCL-5BCL-0BCL-93D,"11 A. Chassang, 15 N. Lang, 5 T. Bluiett, 0 S. Boum, 93 M. Diarra",6,14:30,42,32,33,12,14,7,50.0,33,19,5,26.3,26,4,3,75.0,44,22,12,10,9,2,3,8,31,26,22,10,9,7,77.8,95,13,3,23.1,15,5,3,60.0,16,7,2,5,6,2,3,5,CSP Limoges,Betclic Elite,11 A. Chassang,15 N. Lang,5 T. Bluiett,0 S. Boum,93 M. Diarra,CL-11C,CL-15L,CL-5B,CL-0B,CL-93D,870.0,39,76.19047619047619,30,83.87096774193549,56,-7.680491551459298,36,115.86206896551724,96,85.51724137931035,86,30.34482758620689,98,46.02991944764097,13,53.71900826446281,65,-7.689088816821837,32,92.05983889528194,13,107.43801652892562,65,0 days 00:14:30,-15.378177633643674,32,blue
CL-11CCL-15LCL-5BCL-2BCL-32G,"11 A. Chassang, 15 N. Lang, 5 T. Bluiett, 2 L. Beaufort, 32 M. Guisse",7,11:40,28,22,17,9,10,7,70.0,83,7,2,28.6,30,3,2,66.7,27,6,1,5,6,1,3,7,28,15,14,6,8,4,50.0,36,6,2,33.3,41,4,1,25.0,3,9,3,6,2,0,7,7,CSP Limoges,Betclic Elite,11 A. Chassang,15 N. Lang,5 T. Bluiett,2 L. Beaufort,32 M. Guisse,CL-11C,CL-15L,CL-5B,CL-2B,CL-32G,700.0,19,78.57142857142857,35,53.57142857142857,95,25.0,81,96.0,50,96.0,44,0.0,49,60.043668122270745,53,47.588832487309645,83,12.4548356349611,76,120.08733624454149,53,95.17766497461929,83,0 days 00:11:40,24.9096712699222,76,blue
CL-15LCL-2BCL-39BCL-17ACL-93D,"15 N. Lang, 2 L. Beaufort, 39 K. Baptiste, 17 V. Amsellem, 93 M. Diarra",-3,10:34,24,21,16,8,8,5,62.5,67,8,3,37.5,51,2,2,100.0,90,6,1,5,4,3,3,2,27,24,18,10,10,7,70.0,86,8,3,37.5,56,2,1,50.0,8,8,1,7,7,2,3,7,CSP Limoges,Betclic Elite,15 N. Lang,2 L. Beaufort,39 K. Baptiste,17 V. Amsellem,93 M. Diarra,CL-15L,CL-2B,CL-39B,CL-17A,CL-93D,634.0,6,87.5,53,88.88888888888889,45,-1.3888888888888857,46,90.85173501577287,30,102.20820189274448,20,-11.35646687697161,14,62.203791469194314,61,63.55932203389831,32,-1.3555305647039972,45,124.40758293838863,61,127.11864406779662,32,0 days 00:10:34,-2.7110611294079945,45,blue
CL-11CCL-15LCL-5BCL-0BCL-32G,"11 A. Chassang, 15 N. Lang, 5 T. Bluiett, 0 S. Boum, 32 M. Guisse",3,10:19,30,30,24,12,16,8,50.0,33,8,4,50.0,81,2,2,100.0,90,7,3,4,7,2,2,6,29,27,16,10,11,6,54.5,50,5,4,80.0,99,8,3,37.5,4,11,3,8,7,1,7,6,CSP Limoges,Betclic Elite,11 A. Chassang,15 N. Lang,5 T. Bluiett,0 S. Boum,32 M. Guisse,CL-11C,CL-15L,CL-5B,CL-0B,CL-32G,619.0,3,100.0,74,93.10344827586206,34,6.896551724137936,60,116.31663974151859,97,112.43941841680129,5,3.877221324717297,63,60.28938906752411,54,69.15983606557377,17,-8.870446998049658,29,120.57877813504822,54,138.31967213114754,17,0 days 00:10:19,-17.740893996099317,29,blue
ELP-4GELP-66ZELP-7DELP-23FELP-24N,"4 D. Gholston, 66 K. Zoriks, 7 D. Diawara, 23 I. Fevrier, 24 J. Nunge",-26,93:26,197,174,131,59,74,40,54.1,42,57,19,33.3,39,45,37,82.2,61,61,14,47,36,12,25,46,210,200,138,71,81,46,56.8,57,57,25,43.9,73,41,33,80.5,58,69,15,54,54,15,23,41,ESSM Le Portel,Betclic Elite,4 D. Gholston,66 K. Zoriks,7 D. Diawara,23 I. Fevrier,24 J. Nunge,ELP-4G,ELP-66Z,ELP-7D,ELP-23F,ELP-24N,5606.0,99,88.3248730964467,55,95.23809523809523,30,-6.913222141648532,38,84.3382090617196,12,89.90367463432037,75,-5.565465572600772,32,57.692307692307686,45,64.0861317610869,30,-6.393824068779217,35,115.38461538461537,45,128.1722635221738,30,0 days 01:33:26,-12.787648137558435,35,blue
ELP-5KELP-66ZELP-7DELP-23FELP-24N,"5 L. Konate, 66 K. Zoriks, 7 D. Diawara, 23 I. Fevrier, 24 J. Nunge",2,86:20,186,150,131,54,75,41,54.7,45,56,13,23.2,19,34,29,85.3,66,58,16,42,35,15,19,37,200,148,127,55,78,37,47.4,27,49,18,36.7,53,25,20,80.0,55,77,24,53,31,11,25,41,ESSM Le Portel,Betclic Elite,5 L. Konate,66 K. Zoriks,7 D. Diawara,23 I. Fevrier,24 J. Nunge,ELP-5K,ELP-66Z,ELP-7D,ELP-23F,ELP-24N,5180.0,98,80.64516129032258,38,74.0,75,6.6451612903225765,59,86.17760617760618,15,92.66409266409266,63,-6.486486486486484,30,51.38394080570019,25,53.62318840579711,66,-2.239247600096917,45,102.76788161140038,25,107.24637681159422,66,0 days 01:26:20,-4.478495200193834,45,blue
ELP-5KELP-4GELP-66ZELP-23FELP-24N,"5 L. Konate, 4 D. Gholston, 66 K. Zoriks, 23 I. Fevrier, 24 J. Nunge",17,70:26,164,140,113,52,63,37,58.7,55,50,15,30.0,33,24,21,87.5,73,59,18,41,30,12,19,29,166,123,118,51,84,40,47.6,28,34,11,32.4,35,20,10,50.0,8,59,21,38,37,13,16,33,ESSM Le Portel,Betclic Elite,5 L. Konate,4 D. Gholston,66 K. Zoriks,23 I. Fevrier,24 J. Nunge,ELP-5K,ELP-4G,ELP-66Z,ELP-23F,ELP-24N,4226.0,97,85.36585365853658,48,74.09638554216868,74,11.269468116367904,65,93.1377188831046,37,94.27354472314245,56,-1.1358258400378531,44,56.65263839430236,42,48.50157728706625,81,8.15106110723611,67,113.30527678860471,42,97.0031545741325,81,0 days 01:10:26,16.30212221447222,67,blue
ELP-5KELP-4GELP-66ZELP-7DELP-24N,"5 L. Konate, 4 D. Gholston, 66 K. Zoriks, 7 D. Diawara, 24 J. Nunge",14,46:05,108,93,67,33,38,21,55.3,46,29,12,41.4,63,16,15,93.8,79,36,8,28,22,8,14,18,99,79,67,29,38,20,52.6,43,29,9,31.0,34,16,12,75.0,42,33,8,25,21,5,13,25,ESSM Le Portel,Betclic Elite,5 L. Konate,4 D. Gholston,66 K. Zoriks,7 D. Diawara,24 J. Nunge,ELP-5K,ELP-4G,ELP-66Z,ELP-7D,ELP-24N,2765.0,91,86.11111111111111,50,79.7979797979798,64,6.313131313131308,58,93.74321880650994,41,85.93128390596745,85,7.8119349005424965,72,62.80388978930307,62,53.34954078876283,68,9.45434900054024,69,125.60777957860614,62,106.69908157752566,68,0 days 00:46:05,18.90869800108048,69,blue
ELP-5KELP-4GELP-66ZELP-7DELP-23F,"5 L. Konate, 4 D. Gholston, 66 K. Zoriks, 7 D. Diawara, 23 I. Fevrier",-4,33:49,69,55,47,19,28,11,39.3,14,19,8,42.1,65,13,9,69.2,33,15,4,11,10,6,11,16,95,59,61,25,41,22,53.7,46,20,3,15.0,7,11,6,54.5,11,41,19,22,12,7,12,11,ESSM Le Portel,Betclic Elite,5 L. Konate,4 D. Gholston,66 K. Zoriks,7 D. Diawara,23 I. Fevrier,ELP-5K,ELP-4G,ELP-66Z,ELP-7D,ELP-23F,2029.0,85,79.71014492753623,37,62.10526315789474,91,17.604881769641494,72,81.61655988171513,7,112.37062592410055,5,-30.754066042385418,1,52.16236722306525,27,44.8055893074119,90,7.356777915653353,64,104.3247344461305,27,89.6111786148238,90,0 days 00:33:49,14.713555831306707,64,blue
ELP-4GELP-66ZELP-11BELP-7DELP-23F,"4 D. Gholston, 66 K. Zoriks, 11 M. Boyer, 7 D. Diawara, 23 I. Fevrier",-2,20:21,52,31,31,11,20,9,45.0,21,11,2,18.2,12,9,7,77.8,51,19,5,14,6,1,7,10,51,33,35,12,25,8,32.0,4,10,4,40.0,64,7,5,71.4,33,19,6,13,10,4,5,16,ESSM Le Portel,Betclic Elite,4 D. Gholston,66 K. Zoriks,11 M. Boyer,7 D. Diawara,23 I. Fevrier,ELP-4G,ELP-66Z,ELP-11B,ELP-7D,ELP-23F,1221.0,63,59.61538461538461,8,64.70588235294117,88,-5.090497737556561,41,102.21130221130221,73,100.24570024570025,28,1.9656019656019623,55,44.336384439359264,10,43.32983193277311,92,1.0065525065861536,50,88.67276887871853,10,86.65966386554622,92,0 days 00:20:21,2.013105013172307,50,blue
ELP-5KELP-4GELP-66ZELP-24NELP-1P,"5 L. Konate, 4 D. Gholston, 66 K. Zoriks, 24 J. Nunge, 1 D. Pinkney",-13,18:01,42,20,25,8,14,6,42.9,18,11,2,18.2,12,3,2,66.7,27,14,5,9,6,4,11,9,43,33,28,15,20,12,60.0,64,8,3,37.5,56,1,0,0.0,1,15,4,11,10,7,6,5,ESSM Le Portel,Betclic Elite,5 L. Konate,4 D. Gholston,66 K. Zoriks,24 J. Nunge,1 D. Pinkney,ELP-5K,ELP-4G,ELP-66Z,ELP-24N,ELP-1P,1081.0,56,47.61904761904761,1,76.74418604651163,69,-29.125138427464016,15,93.24699352451434,38,95.46716003700277,48,-2.220166512488433,41,37.993920972644375,3,58.016877637130804,51,-20.02295666448643,9,75.98784194528875,3,116.03375527426161,51,0 days 00:18:01,-40.04591332897286,9,blue
ELP-66ZELP-1BELP-7DELP-23FELP-24N,"66 K. Zoriks, 1 D. Burns, 7 D. Diawara, 23 I. Fevrier, 24 J. Nunge",8,17:29,37,40,26,14,13,9,69.2,81,13,5,38.5,54,8,7,87.5,73,11,2,9,11,5,5,6,45,32,31,14,25,12,48.0,29,6,2,33.3,41,3,2,66.7,27,18,7,11,8,2,9,7,ESSM Le Portel,Betclic Elite,66 K. Zoriks,1 D. Burns,7 D. Diawara,23 I. Fevrier,24 J. Nunge,ELP-66Z,ELP-1B,ELP-7D,ELP-23F,ELP-24N,1049.0,53,108.10810810810811,85,71.11111111111111,80,36.996996996997,90,84.65204957102002,12,102.95519542421353,17,-18.303145853193513,7,67.75067750677508,76,49.504950495049506,77,18.24572701172557,85,135.50135501355015,76,99.00990099009901,77,0 days 00:17:29,36.49145402345114,85,blue
ELP-4GELP-66ZELP-1BELP-7DELP-24N,"4 D. Gholston, 66 K. Zoriks, 1 D. Burns, 7 D. Diawara, 24 J. Nunge",-18,17:18,37,29,26,11,17,8,47.1,26,9,3,33.3,39,4,4,100.0,90,9,3,6,8,2,4,9,37,47,26,17,18,13,72.2,89,8,4,50.0,83,10,9,90.0,77,13,3,10,11,3,5,4,ESSM Le Portel,Betclic Elite,4 D. Gholston,66 K. Zoriks,1 D. Burns,7 D. Diawara,24 J. Nunge,ELP-4G,ELP-66Z,ELP-1B,ELP-7D,ELP-24N,1038.0,52,78.37837837837837,34,127.02702702702702,1,-48.648648648648646,3,85.54913294797687,14,85.54913294797687,85,0.0,49,52.23342939481268,28,77.30263157894737,3,-25.06920218413469,6,104.46685878962536,28,154.60526315789474,3,0 days 00:17:18,-50.13840436826938,6,blue
ELP-4GELP-66ZELP-9MELP-23FELP-24N,"4 D. Gholston, 66 K. Zoriks, 9 G. Meyniel, 23 I. Fevrier, 24 J. Nunge",7,16:11,36,37,27,12,14,7,50.0,33,13,5,38.5,54,11,8,72.7,38,16,4,12,6,0,3,5,39,30,30,10,14,6,42.9,19,16,4,25.0,20,8,6,75.0,42,15,7,8,9,2,3,8,ESSM Le Portel,Betclic Elite,4 D. Gholston,66 K. Zoriks,9 G. Meyniel,23 I. Fevrier,24 J. Nunge,ELP-4G,ELP-66Z,ELP-9M,ELP-23F,ELP-24N,971.0,48,102.77777777777777,79,76.92307692307693,68,25.854700854700837,83,88.98043254376931,23,96.39546858908342,42,-7.41503604531411,26,58.10301507537689,47,44.749403341288776,90,13.353611734088112,77,116.20603015075378,47,89.49880668257755,90,0 days 00:16:11,26.707223468176224,77,blue
ELP-5KELP-4GELP-66ZELP-11BELP-7D,"5 L. Konate, 4 D. Gholston, 66 K. Zoriks, 11 M. Boyer, 7 D. Diawara",-19,15:05,38,24,17,7,9,4,44.4,20,8,3,37.5,51,11,7,63.6,22,9,2,7,5,1,9,11,36,43,25,15,17,11,64.7,75,8,4,50.0,83,9,9,100.0,91,9,3,6,8,5,2,10,ESSM Le Portel,Betclic Elite,5 L. Konate,4 D. Gholston,66 K. Zoriks,11 M. Boyer,7 D. Diawara,ELP-5K,ELP-4G,ELP-66Z,ELP-11B,ELP-7D,905.0,44,63.1578947368421,11,119.44444444444444,3,-56.28654970760234,2,100.77348066298343,69,95.4696132596685,47,5.303867403314925,66,54.94505494505495,35,74.24033149171271,5,-19.29527654665776,10,109.8901098901099,35,148.48066298342542,5,0 days 00:15:05,-38.59055309331552,10,blue
ELP-5KELP-66ZELP-11BELP-7DELP-23F,"5 L. Konate, 66 K. Zoriks, 11 M. Boyer, 7 D. Diawara, 23 I. Fevrier",-15,12:25,26,19,16,6,11,5,45.5,23,5,1,20.0,14,8,6,75.0,44,5,1,4,5,3,5,7,28,34,19,13,15,12,80.0,96,4,1,25.0,20,7,7,100.0,91,11,2,9,9,2,3,5,ESSM Le Portel,Betclic Elite,5 L. Konate,66 K. Zoriks,11 M. Boyer,7 D. Diawara,23 I. Fevrier,ELP-5K,ELP-66Z,ELP-11B,ELP-7D,ELP-23F,745.0,27,73.07692307692307,24,121.42857142857142,2,-48.35164835164835,4,83.75838926174495,9,90.20134228187919,74,-6.44295302013424,30,48.66803278688525,18,76.99275362318842,4,-28.32472083630317,5,97.3360655737705,18,153.98550724637684,4,0 days 00:12:25,-56.64944167260634,5,blue
ELP-5KELP-15KELP-66ZELP-23FELP-24N,"5 L. Konate, 15 C. Kelly, 66 K. Zoriks, 23 I. Fevrier, 24 J. Nunge",0,11:22,20,27,14,9,9,8,88.9,98,5,1,20.0,14,10,8,80.0,56,7,0,7,6,0,1,3,28,27,23,11,16,9,56.3,56,7,2,28.6,28,3,3,100.0,91,7,2,5,6,1,1,7,ESSM Le Portel,Betclic Elite,5 L. Konate,15 C. Kelly,66 K. Zoriks,23 I. Fevrier,24 J. Nunge,ELP-5K,ELP-15K,ELP-66Z,ELP-23F,ELP-24N,682.0,17,135.0,97,96.42857142857143,27,38.57142857142857,92,70.38123167155426,0,98.53372434017595,33,-28.15249266862169,2,73.36956521739131,89,55.50986842105263,61,17.85969679633868,85,146.73913043478262,89,111.01973684210526,61,0 days 00:11:22,35.71939359267736,85,blue
